start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-10-08 01:35:00+02:00,2023-10-08 06:30:00+02:00,2023-10-08 00:00:00+02:00,295,1.5514067841178016,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-10-08 06:30:00+02:00,2023-10-08 09:55:00+02:00,2023-10-08 00:00:00+02:00,205,1.0780962398106757,TF1,TFou,,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-10-08 09:55:00+02:00,2023-10-08 11:00:00+02:00,2023-10-08 00:00:00+02:00,65,0.3418353931107021,TF1,Automoto,,,,sports mécaniques,sport
2023-10-08 11:00:00+02:00,2023-10-08 11:50:00+02:00,2023-10-08 00:00:00+02:00,50,0.2629503023928478,TF1,Téléfoot,,,,sport : football,sport
2023-10-08 11:50:00+02:00,2023-10-08 12:50:00+02:00,2023-10-08 00:00:00+02:00,60,0.3155403628714173,TF1,Les douze coups de midi,,,"Chaque jour, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale posées par Jean-Luc Reichmann.",divertissement : jeu,divertissement
2023-10-08 12:50:00+02:00,2023-10-08 12:55:00+02:00,2023-10-08 00:00:00+02:00,5,0.026295030239284777,TF1,Petits plats en équilibre,,,"Chaque jour, Laurent Mariotte propose des recettes simples et savoureuses pour profiter des ingrédients de saison, en donnant la part belle aux produits locaux.",magazine de la gastronomie,divertissement
2023-10-08 12:55:00+02:00,2023-10-08 13:00:00+02:00,2023-10-08 00:00:00+02:00,5,0.026295030239284777,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-10-08 13:00:00+02:00,2023-10-08 13:40:00+02:00,2023-10-08 00:00:00+02:00,40,0.2103602419142782,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-10-08 13:40:00+02:00,2023-10-08 14:50:00+02:00,2023-10-08 00:00:00+02:00,70,0.36813042334998686,TF1,Grands reportages,Du collège des Maharadjahs à l'école du cirque : des formations d'excellence,,"Les écoles d'excellence forment leurs élèves pour qu'ils deviennent les meilleurs, chacun dans leur domaine. Ingénieurs à l'école militaire de ""Polytechnique"", diplomates au ""Mayo"", le luxueux collège des Maharadjahs, en Inde, sommelier de haut vol à la ""Kedge wine school"" ou artiste de cirque à ""L'école nationale de Montréal"", chacune de ces formations exige beaucoup de sacrifices.",magazine de reportages,magazine
2023-10-08 14:50:00+02:00,2023-10-08 16:10:00+02:00,2023-10-08 00:00:00+02:00,80,0.4207204838285564,TF1,Grands reportages,Du collège des Maharadjahs à l'école du cirque : des formations d'excellence,,"Les écoles d'excellence forment leurs élèves pour qu'ils deviennent les meilleurs, chacun dans leur domaine. Ingénieurs à l'école militaire de ""Polytechnique"", diplomates au ""Mayo"", le luxueux collège des Maharadjahs, en Inde, sommelier de haut vol à la ""Kedge wine school"" ou artiste de cirque à ""L'école nationale de Montréal"", chacune de ces formations exige beaucoup de sacrifices.",magazine de reportages,magazine
