start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-10-15 01:10:00+02:00,2023-10-15 06:30:00+02:00,2023-10-15 00:00:00+02:00,320,1.6793492521647861,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-10-15 06:30:00+02:00,2023-10-15 09:55:00+02:00,2023-10-15 00:00:00+02:00,205,1.0758331146680662,TF1,TFou,,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-10-15 09:55:00+02:00,2023-10-15 11:00:00+02:00,2023-10-15 00:00:00+02:00,65,0.3411178168459722,TF1,Automoto,,,,sports mécaniques,sport
2023-10-15 11:00:00+02:00,2023-10-15 11:50:00+02:00,2023-10-15 00:00:00+02:00,50,0.26239832065074786,TF1,Téléfoot,,,,sport : football,sport
2023-10-15 11:50:00+02:00,2023-10-15 12:50:00+02:00,2023-10-15 00:00:00+02:00,60,0.3148779847808974,TF1,Les douze coups de midi,,,"Chaque jour, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale posées par Jean-Luc Reichmann.",divertissement : jeu,divertissement
2023-10-15 12:50:00+02:00,2023-10-15 12:55:00+02:00,2023-10-15 00:00:00+02:00,5,0.026239832065074783,TF1,Le journal de la Coupe du monde de rugby,,,,sport : rugby,sport
2023-10-15 12:55:00+02:00,2023-10-15 13:00:00+02:00,2023-10-15 00:00:00+02:00,5,0.026239832065074783,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-10-15 13:00:00+02:00,2023-10-15 13:40:00+02:00,2023-10-15 00:00:00+02:00,40,0.20991865652059827,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-10-15 13:40:00+02:00,2023-10-15 14:50:00+02:00,2023-10-15 00:00:00+02:00,70,0.367357648911047,TF1,Reportages découverte,Les 1eres fois des ados : Cap ou pas cap,,"Ils sont dans la fleur de l'adolescence et veulent vivre passionnément les opportunités qui s'offrent à eux. Pour la première fois de leur vie, cinq jeunes vont vivre une expérience hors du commun qui changera peut-être le cours de leur vie et les mènera sur la voie de l'émancipation.",magazine de reportages,magazine
2023-10-15 14:50:00+02:00,2023-10-15 16:10:00+02:00,2023-10-15 00:00:00+02:00,80,0.41983731304119654,TF1,Reportages découverte,"La chaussure, c'est le pied",,"Bottes, escarpins, baskets, mocassins : 300 millions de paires de chaussures sont vendues, chaque année, en France. Les Français sont parmi les plus gros consommateurs d'Europe. Pourtant, dans toutes ces boîtes, seules quelques-unes sont fabriquées en France selon un savoir-faire traditionnel.",magazine de reportages,magazine
2023-10-15 16:10:00+02:00,2023-10-15 17:20:00+02:00,2023-10-15 00:00:00+02:00,70,0.367357648911047,TF1,Les Docs du week-end,Médiums et voyants : le business du surnaturel,,"Le dimanche, l'émission, présentée par Tatiana Silva, décrypte la société et ses nouvelles tendances à travers des reportages et des enquêtes sur la sécurité, la consommation ou encore l'actualité.",magazine de société,magazine
2023-10-15 17:20:00+02:00,2023-10-15 18:20:00+02:00,2023-10-15 00:00:00+02:00,60,0.3148779847808974,TF1,Sept à huit Life,,,Sept à Huit Life privilégie la proximité et traite des sujets au plus près de la vie quotidienne des Français.,magazine de société,magazine
2023-10-15 18:20:00+02:00,2023-10-15 19:45:00+02:00,2023-10-15 00:00:00+02:00,85,0.44607714510627133,TF1,Sept à huit,,,Harry Roselmack continue à couvrir les temps forts de l'actualité.,magazine de société,magazine
2023-10-15 19:45:00+02:00,2023-10-15 19:50:00+02:00,2023-10-15 00:00:00+02:00,5,0.026239832065074783,TF1,Nés pour bouger,,,"Dans chaque épisode, la coach Anaïs Grangerac part à la rencontre d'anonymes qui, par leur histoire personnelle, ne pratiquent pas ou plus d'activité physique.",magazine sportif,sport
2023-10-15 19:50:00+02:00,2023-10-15 19:55:00+02:00,2023-10-15 00:00:00+02:00,5,0.026239832065074783,TF1,Les nouveaux modèles,Les nouveaux modèles - Hugo,,"Ce sont des sportifs de haut niveau, des collégiennes, des bénévoles ou des entrepreneurs à impact. Découvrez les portraits inspirants de citoyens et citoyennes engagés dans la transformation du monde. A travers la question ""Quel mot, plus que n'importe quel autre, vous pousse à agir aujourd'hui ?"", ils construisent ensemble de nouveaux modèles de société.",magazine de services,magazine
