start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-02-19 00:45:00+01:00,2023-02-19 02:20:00+01:00,2023-02-19 00:00:00+01:00,95,0.5121293800539084,TF1,Camille & images,,,"Camille Combal rouvre les portes de son vidéo club et propose une soirée pop-corn entre amis. Parmi les invités, Matt Pokora, Michou, Nolwenn Leroy, Jeff Panacloc, Jean-Pierre Pernaut, Soprano, Isabelle Nanty, Josiane Balasko, Marie-Sophie Lacarrau, Estelle Lefébure, Redouane Bougheraba, et bien d'autres revivent l'année 2021 en images.",divertissement,divertissement
2023-02-19 02:20:00+01:00,2023-02-19 06:30:00+01:00,2023-02-19 00:00:00+01:00,250,1.3477088948787062,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-02-19 06:30:00+01:00,2023-02-19 10:05:00+01:00,2023-02-19 00:00:00+01:00,215,1.1590296495956873,TF1,TFou,,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-02-19 10:05:00+01:00,2023-02-19 11:00:00+01:00,2023-02-19 00:00:00+01:00,55,0.29649595687331537,TF1,Automoto,,,,sports mécaniques,sport
2023-02-19 11:00:00+01:00,2023-02-19 11:50:00+01:00,2023-02-19 00:00:00+01:00,50,0.2695417789757412,TF1,Téléfoot,,,,sport : football,sport
2023-02-19 11:50:00+01:00,2023-02-19 12:50:00+01:00,2023-02-19 00:00:00+01:00,60,0.32345013477088946,TF1,Les douze coups de midi,,,"Qui sera le calife à la place du calife ? Chaque jour, à midi tapante, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale.",divertissement : jeu,divertissement
2023-02-19 12:50:00+01:00,2023-02-19 12:55:00+01:00,2023-02-19 00:00:00+01:00,5,0.026954177897574125,TF1,Petits plats en équilibre,,,"Chaque jour, Laurent Mariotte propose des recettes simples et savoureuses pour profiter des ingrédients de saison, en donnant la part belle aux produits locaux.",magazine de la gastronomie,divertissement
2023-02-19 12:55:00+01:00,2023-02-19 13:00:00+01:00,2023-02-19 00:00:00+01:00,5,0.026954177897574125,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-02-19 13:00:00+01:00,2023-02-19 13:40:00+01:00,2023-02-19 00:00:00+01:00,40,0.215633423180593,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-02-19 13:40:00+01:00,2023-02-19 14:45:00+01:00,2023-02-19 00:00:00+01:00,65,0.3504043126684636,TF1,Reportages découverte,Les rois des économies,,"En France, huit foyers sur dix disent avoir du mal à boucler les fins de mois et c'est encore plus vrai depuis la crise sanitaire. Mais certains ne se laissent pas décourager pour autant. Ils usent d'astuces et d'ingéniosité pour mener à bien leurs projets, aussi fous soient-ils.",magazine de reportages,magazine
2023-02-19 14:45:00+01:00,2023-02-19 16:10:00+01:00,2023-02-19 00:00:00+01:00,85,0.4582210242587601,TF1,Grands reportages,Le Mont Saint-Michel secret,,"Depuis des millénaires, le Mont Saint-Michel fascine et inspire. Sanctuaire, haut lieu de pèlerinage, ensemble architectural monumental. Son abbaye, spectaculaire, surplombe la baie, imposante et pleine de mystère. Le Mont Saint-Michel attire des millions de touristes et pèlerins chaque année.",magazine de reportages,magazine
2023-02-19 16:10:00+01:00,2023-02-19 17:15:00+01:00,2023-02-19 00:00:00+01:00,65,0.3504043126684636,TF1,Les Docs du week-end,En immersion avec le SAMU de Melun,,"A l'hôpital de Melun, au sud de Paris, les urgences accueillent plus de 87 000 patients par an, soit 238 quotidiennement. Le rythme des interventions qui se succèdent sans répit est impressionnant. Toute la détresse humaine est ici réunie : crises cardiaques, accidents de la circulation ou encore blessés traumatisés à la suite d'agressions.",magazine de société,magazine
2023-02-19 17:15:00+01:00,2023-02-19 18:20:00+01:00,2023-02-19 00:00:00+01:00,65,0.3504043126684636,TF1,Sept à huit Life,,,Sept à Huit Life privilégie la proximité et traite des sujets au plus près de la vie quotidienne des Français.,magazine de société,magazine
2023-02-19 18:20:00+01:00,2023-02-19 19:50:00+01:00,2023-02-19 00:00:00+01:00,90,0.48517520215633425,TF1,Sept à huit,,,"Des reportages sur la société et l'actualité, des zooms sur des faits divers ou des événements marquants du moment invitent à découvrir le monde d'aujourd'hui.",magazine de société,magazine
2023-02-19 19:50:00+01:00,2023-02-19 19:55:00+01:00,2023-02-19 00:00:00+01:00,5,0.026954177897574125,TF1,Petits plats en équilibre,,,"Chaque jour, Laurent Mariotte propose des recettes simples et savoureuses pour profiter des ingrédients de saison, en donnant la part belle aux produits locaux.",magazine de la gastronomie,divertissement
2023-02-19 19:55:00+01:00,2023-02-19 20:00:00+01:00,2023-02-19 00:00:00+01:00,5,0.026954177897574125,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-02-19 20:00:00+01:00,2023-02-19 20:45:00+01:00,2023-02-19 00:00:00+01:00,45,0.24258760107816713,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-02-19 20:45:00+01:00,2023-02-19 20:50:00+01:00,2023-02-19 00:00:00+01:00,5,0.026954177897574125,TF1,"TF1, rendez-vous sport",,,Programme court et quotidien qui revient en images sur les moments forts de l'actualité sportive.,magazine sportif,sport
2023-02-19 20:50:00+01:00,2023-02-19 20:55:00+01:00,2023-02-19 00:00:00+01:00,5,0.026954177897574125,TF1,Le goût du détail,Fumage de poisson,,,magazine culinaire,magazine
2023-02-19 20:55:00+01:00,2023-02-19 21:00:00+01:00,2023-02-19 00:00:00+01:00,5,0.026954177897574125,TF1,Petits plats en équilibre,,,"Chaque jour, Laurent Mariotte propose des recettes simples et savoureuses pour profiter des ingrédients de saison, en donnant la part belle aux produits locaux.",magazine de la gastronomie,divertissement
2023-02-19 21:00:00+01:00,2023-02-19 21:10:00+01:00,2023-02-19 00:00:00+01:00,10,0.05390835579514825,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-02-19 21:10:00+01:00,2023-02-19 23:20:00+01:00,2023-02-19 00:00:00+01:00,130,0.7008086253369272,TF1,Ant-Man,,2015,"A peine sorti de prison, Scott Lang, un escroc, comprend qu'il ne pourra pas voir sa fille, qui vit chez sa mère, tant qu'il n'aura pas trouvé un travail sérieux. Mais son passé de détenu joue contre lui et, pour se refaire, Scott accepte de cambrioler une maison sur les conseils de son complice Luis. Cette maison est celle de Hank Pym, un scientifique qui a mis au point un mystérieux costume permettant de rétrécir jusqu'à atteindre la taille d'un insecte. Scott trouve le costume : cette découverte va faire de lui, malgré lui, un super-héros. Scott et Hank vont être amenés à travailler ensemble. Pour sauver le monde, ils vont devoir organiser un cambriolage risqué...",film fantastique,divertissement
2023-02-19 23:20:00+01:00,2023-02-20 00:10:00+01:00,2023-02-19 00:00:00+01:00,50,0.2695417789757412,TF1,Esprits criminels,La fin d'une histoire,2016,"Saison:11 - Episode:18 - Alors que Morgan et Savannah se trouvent sur le parking d'un hôpital, la jeune femme est grièvement blessée par un sniper. Le pronostic vital de Savannah et du bébé est engagé. Au vu des circonstances, Hotch décide de tenir Morgan à l'écart de l'enquête. L'équipe est persuadée que cette tentative de meurtre est liée au groupe de tueurs surnommé ""Dirty Dozen"". Leur impression est confirmée lorsque Garcia voit un Montolo, Chazz, le père de Giuseppe, sur les images captées par les caméras de surveillance de l'hôpital au moment où Savannah est victime d'un tireur. En plus de localiser Montolo, les policiers doivent savoir s'il existe des complices...",série policière,divertissement
2023-02-19 01:30:00+01:00,2023-02-19 01:35:00+01:00,2023-02-19 00:00:00+01:00,5,0.026399155227032733,France 2,Météo 2,,,"Le point, plusieurs fois par jour, sur l'évolution de la météo, grâce à des cartes et des explications.",météo,méteo
2023-02-19 01:35:00+01:00,2023-02-19 02:40:00+01:00,2023-02-19 00:00:00+01:00,65,0.34318901795142553,France 2,Les enfants de la télé,,,"Au programme de ce moment convivial d'humeur et d'humour, un savant mélange de séquences cultes, de fous rires, d'images drôles et émouvantes. L'occasion de revoir avec plaisir les images qui ont fait les belles heures de la télévision.",divertissement,divertissement
2023-02-19 02:40:00+01:00,2023-02-19 03:00:00+01:00,2023-02-19 00:00:00+01:00,20,0.10559662090813093,France 2,"Les Enfants de la télé, la suite",,,"Après le rendez-vous de 18h, de nouveaux invités prennent place sur le plateau. Pour les surprendre et parfois même les embarrasser, Laurent Ruquier a mis la main sur des images qui évoquent leur biographie télévisuelle. Gare aux casseroles !",divertissement,divertissement
2023-02-19 03:00:00+01:00,2023-02-19 03:55:00+01:00,2023-02-19 00:00:00+01:00,55,0.29039070749736007,France 2,"Affaire conclue, tout le monde a quelque chose à vendre",,,"Parce que les maisons sont remplies de babioles insolites qui ne demandent qu'à trouver acquéreurs, Sophie Davant accompagne les propriétaires d'objets tout au long des étapes susceptibles de les mener à la vente.",magazine de l'art de vivre,magazine
2023-02-19 03:55:00+01:00,2023-02-19 04:20:00+01:00,2023-02-19 00:00:00+01:00,25,0.13199577613516367,France 2,Les îles d'or,,,"Découverte de Porquerolles, Port-Cros et Le Levant, surnommées les îles d'or, administrativement rattachées à la ville d'Hyères, dans le Var.",documentaire découvertes,documentaire
2023-02-19 04:20:00+01:00,2023-02-19 04:25:00+01:00,2023-02-19 00:00:00+01:00,5,0.026399155227032733,France 2,Pays et marchés du monde,La Réunion (côté mer),,"Focus sur l'une des particularités fortes de Taïwan, île très dynamique, vivante et affichant une impressionnante densité de population.",documentaire découvertes,documentaire
2023-02-19 04:25:00+01:00,2023-02-19 04:35:00+01:00,2023-02-19 00:00:00+01:00,10,0.05279831045406547,France 2,Pays et marchés du monde,Réunion (côté terre),,"Sur la côte ouest, le Public Market rassemble les produits locaux et les habitants dans une rue de Santa Barbara ; une Française évoque les vins californiens.",documentaire découvertes,documentaire
2023-02-19 04:35:00+01:00,2023-02-19 05:25:00+01:00,2023-02-19 00:00:00+01:00,50,0.26399155227032733,France 2,Tout le monde veut prendre sa place,,,"Un quiz, six candidats et, bien calé dans son fauteuil, un champion que tous rêvent de déloger. Chaque jour, un seul pourra se mesurer à lui et espérer devenir le nouveau champion en titre.",divertissement : jeu,divertissement
