start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2022-12-11 00:15:00+01:00,2022-12-11 06:30:00+01:00,2022-12-11 00:00:00+01:00,375,1.9695378151260505,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2022-12-11 06:30:00+01:00,2022-12-11 10:05:00+01:00,2022-12-11 00:00:00+01:00,215,1.129201680672269,TF1,TFou,,,"Blue's Clues & You ! : Blue et ses amis (ST)Thomas et ses amis (ST)Ranger Rob (ST)Santiago des mers (ST)Super Wings (ST)Alice et Lewis (ST)Paw Patrol, la Pat'Patrouille (ST)Les schtroumpfs (ST)Miraculous - Les aventures de Ladybug et Chat Noir (ST)",magazine jeunesse,jeunesse
2022-12-11 10:05:00+01:00,2022-12-11 11:00:00+01:00,2022-12-11 00:00:00+01:00,55,0.28886554621848737,TF1,Automoto,,,,sports mécaniques,sport
2022-12-11 11:00:00+01:00,2022-12-11 11:50:00+01:00,2022-12-11 00:00:00+01:00,50,0.26260504201680673,TF1,Téléfoot,,,,sport : football,sport
2022-12-11 11:50:00+01:00,2022-12-11 12:50:00+01:00,2022-12-11 00:00:00+01:00,60,0.31512605042016806,TF1,Les douze coups de midi,,,"Qui sera le calife à la place du calife ? Chaque jour, à midi tapante, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale.",divertissement : jeu,divertissement
2022-12-11 12:50:00+01:00,2022-12-11 12:55:00+01:00,2022-12-11 00:00:00+01:00,5,0.026260504201680673,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2022-12-11 12:55:00+01:00,2022-12-11 13:00:00+01:00,2022-12-11 00:00:00+01:00,5,0.026260504201680673,TF1,Habitons demain,Lutter contre l'humidité,,,magazine de services,magazine
2022-12-11 13:00:00+01:00,2022-12-11 13:40:00+01:00,2022-12-11 00:00:00+01:00,40,0.21008403361344538,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2022-12-11 13:40:00+01:00,2022-12-11 14:50:00+01:00,2022-12-11 00:00:00+01:00,70,0.36764705882352944,TF1,Reportages découverte,Apprentis et cracks,,"Ils sont près de 740 000 apprentis en France. Chaque année, des centaines d'entre eux veulent devenir les champions de leur catégorie. Mais pour devenir meilleur apprenti, il faut faire preuve d'abnégation et de sacrifices. Plusieurs apprentis témoignent de leur univers fait d'entraînements, de travail et de doutes.",magazine de reportages,magazine
2022-12-11 14:50:00+01:00,2022-12-11 16:10:00+01:00,2022-12-11 00:00:00+01:00,80,0.42016806722689076,TF1,Reportages découverte,La vie de château pas toujours un cadeau,,"Chaque année, un millier de Français sacrifient tout pour devenir propriétaire d'un monument historique. Qui sont ces nouveaux châtelains ? Imaginaient-ils vraiment dans quoi ils se lançaient ? Tous doivent rivaliser d'imagination pour payer les frais élevés de l'entretien de leur château.",magazine de reportages,magazine
2022-12-11 16:10:00+01:00,2022-12-11 17:15:00+01:00,2022-12-11 00:00:00+01:00,65,0.34138655462184875,TF1,Les Docs du week-end,Coup de mistral pour les pompiers de Camargue,,"En Camargue, les soldats du feu doivent être prêts pour les interventions classiques comme des accidents domestiques ou de la route. En sus, ces pompiers doivent également être formés pour venir à bout d'incendies ravageurs avec des flammes portées par des vents très violents.",magazine de société,magazine
2022-12-11 17:15:00+01:00,2022-12-11 18:15:00+01:00,2022-12-11 00:00:00+01:00,60,0.31512605042016806,TF1,Sept à huit Life,,,Sept à Huit Life privilégie la proximité et traite des sujets au plus près de la vie quotidienne des Français.,magazine de société,magazine
2022-12-11 18:15:00+01:00,2022-12-11 19:50:00+01:00,2022-12-11 00:00:00+01:00,95,0.4989495798319328,TF1,Sept à huit,,,23ème saison pour Sept à Huit présenté par Harry Roselmack qui continuera bien sûr à couvrir les temps forts de l'actualité.,magazine de société,magazine
2022-12-11 19:50:00+01:00,2022-12-11 19:55:00+01:00,2022-12-11 00:00:00+01:00,5,0.026260504201680673,TF1,Portraits de bénévoles,Refugee food,,"Portraits de personnes et d'associations qui ont la même volonté commune, celle de faire preuve de solidarité et d'attention envers les autres.",magazine de société,magazine
2022-12-11 19:55:00+01:00,2022-12-11 20:00:00+01:00,2022-12-11 00:00:00+01:00,5,0.026260504201680673,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2022-12-11 20:00:00+01:00,2022-12-11 20:45:00+01:00,2022-12-11 00:00:00+01:00,45,0.23634453781512604,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2022-12-11 20:45:00+01:00,2022-12-11 20:50:00+01:00,2022-12-11 00:00:00+01:00,5,0.026260504201680673,TF1,Habitons demain,Lutter contre l'humidité,,,magazine de services,magazine
2022-12-11 20:50:00+01:00,2022-12-11 21:00:00+01:00,2022-12-11 00:00:00+01:00,10,0.052521008403361345,TF1,Portraits de bénévoles,France Parrainage,,"Portraits de personnes et d'associations qui ont la même volonté commune, celle de faire preuve de solidarité et d'attention envers les autres.",magazine de société,magazine
2022-12-11 21:00:00+01:00,2022-12-11 21:10:00+01:00,2022-12-11 00:00:00+01:00,10,0.052521008403361345,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2022-12-11 21:10:00+01:00,2022-12-11 23:35:00+01:00,2022-12-11 00:00:00+01:00,145,0.7615546218487395,TF1,Love Actually,,2003,"L'amour est partout, inexplicable et totalement imprévisible. Pour le nouveau Premier ministre britannique, il prend bientôt la forme d'une jeune collaboratrice au langage un peu vif. Pour un écrivain parti se réfugier en France, il surgit d'un lac. Pour d'autres, comme cette femme qui est depuis longtemps installée dans une vie de couple monotone, il semble s'éloigner peu à peu. Pour une autre qui aime son collègue, l'amour est le but à atteindre, non sans quelques complications. En cette veille de Noël à Londres, ces vies et ces amours se croisent, se frôlent et se confrontent, prouvant que le plus beau des sentiments peut parfois engendrer des situations invraisemblables et embarrassantes...",film : comédie sentimentale,divertissement
2022-12-11 23:35:00+01:00,2022-12-12 00:25:00+01:00,2022-12-11 00:00:00+01:00,50,0.26260504201680673,TF1,Esprits criminels,Un amour inconditionnel,,"Saison:11 - Episode:20 - Rossi, qui séjourne chez sa fille pour l'anniversaire de son petit-fils, est sollicité par Hotchner sur une nouvelle affaire. La BAU part pour Sacramento, en Californie. Deux femmes ont été retrouvées noyées dans un réservoir d'eau, au coeur du quartier populaire d'Oak Park. L'équipe parvient à identifier l'une des victimes, une prostituée toxicomane. Les deux femmes ont le visage lacéré et portent des vêtements qui ne semblent pas leur appartenir. Par ailleurs, Rossi a une conversation avec Hayden Montgomery, son ex-épouse qui lui a caché l'existence de leur fille pendant trente ans...",série policière,divertissement
2022-12-11 01:34:00+01:00,2022-12-11 01:35:00+01:00,2022-12-11 00:00:00+01:00,1,0.005267316302343956,France 2,Fraternité générale,Application flag !,,"L'association ""Fraternité générale !"" organise un mouvement pour la fraternité et contre les rejets et replis à travers des actions culturelles, citoyennes et sportives, organisées partout en France.",magazine de société,magazine
2022-12-11 01:35:00+01:00,2022-12-11 01:40:00+01:00,2022-12-11 00:00:00+01:00,5,0.02633658151171978,France 2,Météo 2,,,"Le point, plusieurs fois par jour, sur l'évolution de la météo, grâce à des cartes et des explications.",météo,méteo
2022-12-11 01:40:00+01:00,2022-12-11 02:40:00+01:00,2022-12-11 00:00:00+01:00,60,0.31603897814063736,France 2,Les enfants de la télé,,,"Au programme de ce moment convivial d'humeur et d'humour, un savant mélange de séquences cultes, de fous rires, d'images drôles et émouvantes. L'occasion de revoir avec plaisir les images qui ont fait les belles heures de la télévision.",divertissement,divertissement
2022-12-11 02:40:00+01:00,2022-12-11 03:00:00+01:00,2022-12-11 00:00:00+01:00,20,0.10534632604687912,France 2,"Les Enfants de la télé, la suite",,,"Après le rendez-vous de 18h, de nouveaux invités prennent place sur le plateau. Pour les surprendre et parfois même les embarrasser, Laurent Ruquier a mis la main sur des images qui évoquent leur biographie télévisuelle. Gare aux casseroles !",divertissement,divertissement
2022-12-11 03:00:00+01:00,2022-12-11 03:50:00+01:00,2022-12-11 00:00:00+01:00,50,0.2633658151171978,France 2,"Affaire conclue, tout le monde a quelque chose à vendre",,,"Parce que les maisons sont remplies de babioles insolites qui ne demandent qu'à trouver acquéreurs, Sophie Davant accompagne les propriétaires d'objets tout au long des étapes susceptibles de les mener à la vente.",magazine de l'art de vivre,magazine
2022-12-11 03:50:00+01:00,2022-12-11 04:20:00+01:00,2022-12-11 00:00:00+01:00,30,0.15801948907031868,France 2,"Valencia, ville lumière",,,"Loin des sentiers abattus, un voyage à la découverte du patrimoine culturel et des beautés cachées d'une ville dynamique et chargée d'Histoire.",documentaire découvertes,documentaire
2022-12-11 04:20:00+01:00,2022-12-11 04:30:00+01:00,2022-12-11 00:00:00+01:00,10,0.05267316302343956,France 2,Pays et marchés du monde,Jordanie,2015,"Saison:1 - Episode:20 - Au Moyen-Orient, la Jordanie occupe une situation de carrefour et s'appuie sur une tradition commerçante ancestrale dont bénéficient les marchés du pays.",documentaire découvertes,documentaire
2022-12-11 04:30:00+01:00,2022-12-11 04:35:00+01:00,2022-12-11 00:00:00+01:00,5,0.02633658151171978,France 2,Pays et marchés du monde,Taïwan-Taipei,,"Un tour d'horizon des étals des marchés de Taïwan et Taipei, sa capitale, réputée pour ses spécialités culinaires telles que la soupe de nouilles.",documentaire découvertes,documentaire
2022-12-11 04:35:00+01:00,2022-12-11 05:30:00+01:00,2022-12-11 00:00:00+01:00,55,0.28970239662891756,France 2,Tout le monde veut prendre sa place,,,"Un quiz, six candidats et, bien calé dans son fauteuil, un champion que tous rêvent de déloger. Chaque jour, un seul pourra se mesurer à lui et espérer devenir le nouveau champion en titre.",divertissement : jeu,divertissement
2022-12-11 05:30:00+01:00,2022-12-11 06:00:00+01:00,2022-12-11 00:00:00+01:00,30,0.15801948907031868,France 2,Chacun son tour,,,"Des participants tirés au sort parmi le public doivent répondre à des questions de culture générale dans l'espoir d'être qualifié pour la deuxième épreuve?: le billard japonais, un jeu d'adresse qui peut rapporter cadeaux et argent. Les candidats qui perdent leur duel de culture générale réintègrent le public et peuvent donc être à nouveau tirés au sort.",divertissement : jeu,divertissement
2022-12-11 06:00:00+01:00,2022-12-11 06:25:00+01:00,2022-12-11 00:00:00+01:00,25,0.1316829075585989,France 2,Le 6h info,,,"Un rendez-vous réveil-matin, avec un point sur l'actualité assorti de différentes rubriques qui permettent d'en explorer certains aspects plus en profondeur.",journal,journal
2022-12-11 06:25:00+01:00,2022-12-11 06:29:00+01:00,2022-12-11 00:00:00+01:00,4,0.021069265209375822,France 2,Fraternité générale,Union des étudiants exilés,,"L'association ""Fraternité générale !"" organise un mouvement pour la fraternité et contre les rejets et replis à travers des actions culturelles, citoyennes et sportives, organisées partout en France.",magazine de société,magazine
