start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-11-19 01:05:00+01:00,2023-11-19 03:15:00+01:00,2023-11-19 00:00:00+01:00,130,0.6824146981627297,TF1,"Vendredi, tout est permis avec Arthur",VTEP 70' 3,,"Arthur donne rendez-vous aux téléspectateurs pour une nouvelle soirée de ""Vendredi tout est permis"". Grâce au maître de cérémonie, les invités et le public peuvent danser, chanter, mimer, improviser, et bien plus encore. Tous sont prêts à relever des défis parfois fous, comme celui du ""Décor penché"".",divertissement,divertissement
2023-11-19 03:15:00+01:00,2023-11-19 06:30:00+01:00,2023-11-19 00:00:00+01:00,195,1.0236220472440944,TF1,Programmes de la nuit,,,"A suivre, des rediffusions de vos émissions préférées, ainsi que des documentaires et autres reportages destinés à divertir les couche-tard comme les lève-tôt !",programme indéterminé,autre
2023-11-19 06:30:00+01:00,2023-11-19 09:55:00+01:00,2023-11-19 00:00:00+01:00,205,1.0761154855643045,TF1,TFou,,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-11-19 09:55:00+01:00,2023-11-19 11:00:00+01:00,2023-11-19 00:00:00+01:00,65,0.34120734908136485,TF1,Automoto,,,,sports mécaniques,sport
2023-11-19 11:00:00+01:00,2023-11-19 11:50:00+01:00,2023-11-19 00:00:00+01:00,50,0.26246719160104987,TF1,Téléfoot,,,,sport : football,sport
2023-11-19 11:50:00+01:00,2023-11-19 12:50:00+01:00,2023-11-19 00:00:00+01:00,60,0.31496062992125984,TF1,Les douze coups de midi,,,"Chaque jour, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale posées par Jean-Luc Reichmann.",divertissement : jeu,divertissement
2023-11-19 12:50:00+01:00,2023-11-19 12:55:00+01:00,2023-11-19 00:00:00+01:00,5,0.026246719160104987,TF1,Epargnons nous les idées reçues,L'investissement c'est pour les riches,,"En quelques brèves minutes, ce magazine tord le coup à certaines thèses à tort trop répandues et rétablit la vérité sur toutes les idées reçues.",magazine de société,magazine
2023-11-19 12:55:00+01:00,2023-11-19 13:00:00+01:00,2023-11-19 00:00:00+01:00,5,0.026246719160104987,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-11-19 13:00:00+01:00,2023-11-19 13:40:00+01:00,2023-11-19 00:00:00+01:00,40,0.2099737532808399,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-11-19 13:40:00+01:00,2023-11-19 14:50:00+01:00,2023-11-19 00:00:00+01:00,70,0.3674540682414698,TF1,Reportages découverte,Animaux de compagnie : business et trafic,,"En dix ans, le marché des animaux de compagnie a doublé en France, une explosion qui génère trafics et élevages clandestins. Les animaux sont ainsi devenus la troisième source d'économie souterraine derrière les stupéfiants et les armes. Pendant plusieurs mois, une équipe mène l'enquête sur ce juteux marché aux dérives nombreuses.",magazine de reportages,magazine
2023-11-19 14:50:00+01:00,2023-11-19 16:15:00+01:00,2023-11-19 00:00:00+01:00,85,0.4461942257217848,TF1,Grands reportages,Sur la route à travers le monde,,"Ces dernières années, les ventes de camping-cars ont explosé en France et dans toute l'Europe. Sur la seule année 2021, 31 000 véhicules de loisirs se sont vendus, soit 23% de plus que l'année précédente. Camping-cars mais aussi vans et autres fourgons aménagés : plus de 500 000 véhicules de loisirs circulent aujourd'hui dans l'Hexagone.",magazine de reportages,magazine
