start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-01-15 01:55:00+01:00,2023-01-15 06:30:00+01:00,2023-01-15 00:00:00+01:00,275,1.5642775881683733,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-01-15 06:30:00+01:00,2023-01-15 10:05:00+01:00,2023-01-15 00:00:00+01:00,215,1.222980659840728,TF1,TFou,TFou,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-01-15 10:05:00+01:00,2023-01-15 10:55:00+01:00,2023-01-15 00:00:00+01:00,50,0.2844141069397042,TF1,Automoto,,,,sports mécaniques,sport
2023-01-15 10:55:00+01:00,2023-01-15 11:00:00+01:00,2023-01-15 00:00:00+01:00,5,0.02844141069397042,TF1,La grande odyssée,,,,sport : course de chiens de traîneau,
2023-01-15 11:00:00+01:00,2023-01-15 11:50:00+01:00,2023-01-15 00:00:00+01:00,50,0.2844141069397042,TF1,Téléfoot,,,,sport : football,sport
2023-01-15 11:50:00+01:00,2023-01-15 12:55:00+01:00,2023-01-15 00:00:00+01:00,65,0.36973833902161546,TF1,Les douze coups de midi,,,"Qui sera le calife à la place du calife ? Chaque jour, à midi tapante, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale.",divertissement : jeu,divertissement
2023-01-15 12:55:00+01:00,2023-01-15 13:00:00+01:00,2023-01-15 00:00:00+01:00,5,0.02844141069397042,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-01-15 13:00:00+01:00,2023-01-15 13:40:00+01:00,2023-01-15 00:00:00+01:00,40,0.22753128555176336,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-01-15 13:40:00+01:00,2023-01-15 14:45:00+01:00,2023-01-15 00:00:00+01:00,65,0.36973833902161546,TF1,Reportages découverte,,,"Elle est appelée ""l'affaire des disparues de l'Yonne"" ou ""l'affaire Emile Louis"". C'est l'une des plus grandes affaires judiciaires que la France ait connues. Une saga avec de multiples rebondissements à laquelle ""Reportages découverte"" consacre trois épisodes.",magazine de reportages,magazine
2023-01-15 14:45:00+01:00,2023-01-15 16:10:00+01:00,2023-01-15 00:00:00+01:00,85,0.48350398179749715,TF1,Reportages découverte,"Familles recomposées, pas toujours facile",,"En France, un enfant sur dix vit au sein d'une famille recomposée. Dans ces familles, les relations, l'éducation des enfants, le mode de vie, les projets, tout est à construire ou reconstruire. Dans ce reportage, trois familles recomposées s'apprêtent à vivre un changement majeur qui les divisera ou les rapprochera : l'arrivée d'un bébé, un mariage et des premières vacances ensemble.",magazine de reportages,magazine
