start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-09-03 01:50:00+02:00,2023-09-03 06:30:00+02:00,2023-09-03 00:00:00+02:00,280,1.4713610089332632,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-09-03 06:30:00+02:00,2023-09-03 09:55:00+02:00,2023-09-03 00:00:00+02:00,205,1.0772464529689962,TF1,TFou,,,"Mighty Express - Barbapapa en famille - Alice et Lewis- Les pyjamasques Power Heroes, le cercle des héros - Gus le chevalier minus - Les schtroumpfs - Miraculous, les aventures de Ladybug et Chat Noir.",magazine jeunesse,jeunesse
2023-09-03 09:55:00+02:00,2023-09-03 11:00:00+02:00,2023-09-03 00:00:00+02:00,65,0.3415659485023647,TF1,Automoto,,,,sports mécaniques,sport
2023-09-03 11:00:00+02:00,2023-09-03 11:50:00+02:00,2023-09-03 00:00:00+02:00,50,0.2627430373095113,TF1,Téléfoot,,,,sport : football,sport
2023-09-03 11:50:00+02:00,2023-09-03 12:50:00+02:00,2023-09-03 00:00:00+02:00,60,0.3152916447714136,TF1,Les douze coups de midi,,,"Chaque jour, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale posées par Jean-Luc Reichmann.",divertissement : jeu,divertissement
2023-09-03 12:50:00+02:00,2023-09-03 12:55:00+02:00,2023-09-03 00:00:00+02:00,5,0.02627430373095113,TF1,Petits plats en équilibre,,,"Chaque jour, Laurent Mariotte propose des recettes simples et savoureuses pour profiter des ingrédients de saison, en donnant la part belle aux produits locaux.",magazine de la gastronomie,divertissement
2023-09-03 12:55:00+02:00,2023-09-03 13:00:00+02:00,2023-09-03 00:00:00+02:00,5,0.02627430373095113,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-09-03 13:00:00+02:00,2023-09-03 13:40:00+02:00,2023-09-03 00:00:00+02:00,40,0.21019442984760903,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-09-03 13:40:00+02:00,2023-09-03 14:50:00+02:00,2023-09-03 00:00:00+02:00,70,0.3678402522333158,TF1,Reportages découverte,Les paradis du camping,,"L'été, le camping est de loin le premier mode d'hébergement collectif en France. 25 millions de personnes passent une partie des vacances dans un camping.",magazine de reportages,magazine
2023-09-03 14:50:00+02:00,2023-09-03 16:10:00+02:00,2023-09-03 00:00:00+02:00,80,0.42038885969521805,TF1,Reportages découverte,La chance sourit-elle aux audacieux ?,,"Après avoir tout perdu dans un incendie, Fabien espère rebondir avec un projet original. A 65 ans, Catherine lance sa marque de mousse au chocolat. Olivier, lui, veut sauver un emblème du patrimoine français : la charentaise. Bélinda a racheté un petit parc animalier en ruine. Pendant plus d'un an, nous avons suivi ces persévérants qui déplacent des montagnes pour aller au bout de leur rêve...",magazine de reportages,magazine
