start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-09-24 01:45:00+02:00,2023-09-24 06:30:00+02:00,2023-09-24 00:00:00+02:00,285,1.5043547110055424,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-09-24 06:30:00+02:00,2023-09-24 09:55:00+02:00,2023-09-24 00:00:00+02:00,205,1.0820797044074955,TF1,TFou,,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-09-24 09:55:00+02:00,2023-09-24 11:00:00+02:00,2023-09-24 00:00:00+02:00,65,0.3430984428609132,TF1,Automoto,,,,sports mécaniques,sport
2023-09-24 11:00:00+02:00,2023-09-24 11:50:00+02:00,2023-09-24 00:00:00+02:00,50,0.26392187912377935,TF1,Téléfoot,,,,sport : football,sport
2023-09-24 11:50:00+02:00,2023-09-24 12:50:00+02:00,2023-09-24 00:00:00+02:00,60,0.3167062549485352,TF1,Les douze coups de midi,,,"Chaque jour, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale posées par Jean-Luc Reichmann.",divertissement : jeu,divertissement
2023-09-24 12:50:00+02:00,2023-09-24 12:55:00+02:00,2023-09-24 00:00:00+02:00,5,0.026392187912377935,TF1,Le journal de la Coupe du monde de rugby,,,,sport : rugby,sport
2023-09-24 12:55:00+02:00,2023-09-24 13:00:00+02:00,2023-09-24 00:00:00+02:00,5,0.026392187912377935,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-09-24 13:00:00+02:00,2023-09-24 13:40:00+02:00,2023-09-24 00:00:00+02:00,40,0.21113750329902348,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-09-24 13:40:00+02:00,2023-09-24 14:50:00+02:00,2023-09-24 00:00:00+02:00,70,0.3694906307732911,TF1,Grands reportages,Odyssée en Méditerranée,,"Des Baléares aux Cyclades en passant par les îles françaises, italiennes ou croates, visite de plusieurs dizaines d'îles de la mer Méditerranée.",magazine de reportages,magazine
2023-09-24 14:50:00+02:00,2023-09-24 16:10:00+02:00,2023-09-24 00:00:00+02:00,80,0.42227500659804695,TF1,Grands reportages,Odyssée en Méditerranée,,"La richesse des îles, associée à l'art de vivre à la mode méditerranéenne, font de ces îles de petits paradis hors du temps, où de plus en plus de Français décident de tenter leur chance, ou de poser définitivement leurs valises. C'est donc pour une Odyssée moderne qu'une équipe embarque avec eux.",magazine de reportages,magazine
2023-09-24 16:10:00+02:00,2023-09-24 17:20:00+02:00,2023-09-24 00:00:00+02:00,70,0.3694906307732911,TF1,Les Docs du week-end,Les gendarmes de Bretagne au cœur de l'enquête,,"Le dimanche, l'émission est présentée par Tatiana Silva et décryptera notre société et ses nouvelles tendances à travers des reportages et des enquêtes sur la sécurité, la consommation ou encore l'actualité !",magazine de société,magazine
2023-09-24 17:20:00+02:00,2023-09-24 18:20:00+02:00,2023-09-24 00:00:00+02:00,60,0.3167062549485352,TF1,Sept à huit Life,,,Sept à Huit Life privilégie la proximité et traite des sujets au plus près de la vie quotidienne des Français.,magazine de société,magazine
2023-09-24 18:20:00+02:00,2023-09-24 19:45:00+02:00,2023-09-24 00:00:00+02:00,85,0.4486671945104249,TF1,Sept à huit,,,Harry Roselmack continue à couvrir les temps forts de l'actualité.,magazine de société,magazine
2023-09-24 19:45:00+02:00,2023-09-24 19:50:00+02:00,2023-09-24 00:00:00+02:00,5,0.026392187912377935,TF1,Nés pour bouger,Pilates suspension,,Nés pour bouger - Pilates suspension,magazine sportif,sport
2023-09-24 19:50:00+02:00,2023-09-24 19:55:00+02:00,2023-09-24 00:00:00+02:00,5,0.026392187912377935,TF1,Les nouveaux modèles,Guillaume,,"Ce sont des sportifs de haut niveau, des collégiennes, des bénévoles ou des entrepreneurs à impact. Découvrez les portraits inspirants de citoyens et citoyennes engagés dans la transformation du monde. A travers la question ""Quel mot, plus que n'importe quel autre, vous pousse à agir aujourd'hui ?"", ils construisent ensemble de nouveaux modèles de société.",magazine de services,magazine
2023-09-24 19:55:00+02:00,2023-09-24 20:00:00+02:00,2023-09-24 00:00:00+02:00,5,0.026392187912377935,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
