start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-11-12 01:00:00+01:00,2023-11-12 06:30:00+01:00,2023-11-12 00:00:00+01:00,330,1.7318289162949356,TF1,Programmes de la nuit,,,"A suivre, des rediffusions de vos émissions préférées, ainsi que des documentaires et autres reportages destinés à divertir les couche-tard comme les lève-tôt !",programme indéterminé,autre
2023-11-12 06:30:00+01:00,2023-11-12 09:55:00+01:00,2023-11-12 00:00:00+01:00,205,1.0758331146680662,TF1,TFou,,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-11-12 09:55:00+01:00,2023-11-12 11:00:00+01:00,2023-11-12 00:00:00+01:00,65,0.3411178168459722,TF1,Automoto,,,,sports mécaniques,sport
2023-11-12 11:00:00+01:00,2023-11-12 11:50:00+01:00,2023-11-12 00:00:00+01:00,50,0.26239832065074786,TF1,Téléfoot,,,,sport : football,sport
2023-11-12 11:50:00+01:00,2023-11-12 12:50:00+01:00,2023-11-12 00:00:00+01:00,60,0.3148779847808974,TF1,Les douze coups de midi,,,"Chaque jour, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale posées par Jean-Luc Reichmann.",divertissement : jeu,divertissement
2023-11-12 12:50:00+01:00,2023-11-12 12:55:00+01:00,2023-11-12 00:00:00+01:00,5,0.026239832065074783,TF1,Petits plats en équilibre,,,,magazine de la gastronomie,divertissement
2023-11-12 12:55:00+01:00,2023-11-12 13:00:00+01:00,2023-11-12 00:00:00+01:00,5,0.026239832065074783,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-11-12 13:00:00+01:00,2023-11-12 13:40:00+01:00,2023-11-12 00:00:00+01:00,40,0.20991865652059827,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-11-12 13:40:00+01:00,2023-11-12 14:50:00+01:00,2023-11-12 00:00:00+01:00,70,0.367357648911047,TF1,Grands reportages,Concours : ces Français qui ont la gagne,,"Compétition d'amateurs ou de professionnels, passion familiale ou solo, les Français aiment se mesurer. Pendant plusieurs mois, une équipe suit des mordus de compétition qui ont mis leur vie personnelle entre parenthèses pour se confronter aux meilleurs de leur discipline. Une plongée dans l'univers de ces Français qui ont la gagne.",magazine de reportages,magazine
2023-11-12 14:50:00+01:00,2023-11-12 16:15:00+01:00,2023-11-12 00:00:00+01:00,85,0.44607714510627133,TF1,Grands reportages,Concours : ces Français qui ont la gagne,,"Compétition d'amateurs ou de professionnels, passion familiale ou solo, les Français aiment se mesurer. Pendant plusieurs mois, une équipe suit des mordus de compétition qui mettent leur vie personnelle entre parenthèses pour se confronter aux meilleurs de leur discipline. Une plongée dans l'univers de ces Français qui ont la gagne.",magazine de reportages,magazine
2023-11-12 16:15:00+01:00,2023-11-12 17:20:00+01:00,2023-11-12 00:00:00+01:00,65,0.3411178168459722,TF1,"Star Academy, la quotidienne",,,"Retrouvez tous les jours \"" La Quotidienne \"" ! L'occasion de revenir sur les moments forts de la journée des académiciens.",téléréalité,divertissement
2023-11-12 17:20:00+01:00,2023-11-12 18:20:00+01:00,2023-11-12 00:00:00+01:00,60,0.3148779847808974,TF1,Sept à huit Life,,,Sept à Huit Life privilégie la proximité et traite des sujets au plus près de la vie quotidienne des Français.,magazine de société,magazine
2023-11-12 18:20:00+01:00,2023-11-12 19:45:00+01:00,2023-11-12 00:00:00+01:00,85,0.44607714510627133,TF1,Sept à huit,,,Harry Roselmack continue à couvrir les temps forts de l'actualité.,magazine de société,magazine
2023-11-12 19:45:00+01:00,2023-11-12 19:50:00+01:00,2023-11-12 00:00:00+01:00,5,0.026239832065074783,TF1,Epargnons nous les idées reçues,L'investissement c'est pour les riches,,"En quelques brèves minutes, ce magazine tord le coup à certaines thèses à tort trop répandues et rétablit la vérité sur toutes les idées reçues.",magazine de société,magazine
2023-11-12 19:50:00+01:00,2023-11-12 19:55:00+01:00,2023-11-12 00:00:00+01:00,5,0.026239832065074783,TF1,Les nouveaux modèles,Julien,,"Ce sont des sportifs de haut niveau, des collégiennes, des bénévoles ou des entrepreneurs à impact. Découvrez les portraits inspirants de citoyens et citoyennes engagés dans la transformation du monde. A travers la question ""Quel mot, plus que n'importe quel autre, vous pousse à agir aujourd'hui ?"", ils construisent ensemble de nouveaux modèles de société.",magazine de services,magazine
2023-11-12 19:55:00+01:00,2023-11-12 20:00:00+01:00,2023-11-12 00:00:00+01:00,5,0.026239832065074783,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-11-12 20:00:00+01:00,2023-11-12 20:40:00+01:00,2023-11-12 00:00:00+01:00,40,0.20991865652059827,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-11-12 20:40:00+01:00,2023-11-12 20:50:00+01:00,2023-11-12 00:00:00+01:00,10,0.05247966413014957,TF1,"TF1, rendez-vous sport",,,Programme court et quotidien qui revient en images sur les moments forts de l'actualité sportive.,magazine sportif,sport
2023-11-12 20:50:00+01:00,2023-11-12 20:55:00+01:00,2023-11-12 00:00:00+01:00,5,0.026239832065074783,TF1,Le goût du détail,,,"Ils sont pêcheurs, éleveurs, maraîchers, confiseurs, fromagers : leur point commun ? Ils ont le goût du détail, ce tour de main, ce regard avisé, cette expertise ancienne retrouvée qui fait toute la différence. Chaque semaine, ces artisans du goût délivrent le secret de leur savoir-faire.",magazine culinaire,magazine
2023-11-12 20:55:00+01:00,2023-11-12 21:00:00+01:00,2023-11-12 00:00:00+01:00,5,0.026239832065074783,TF1,Sublime inspiration,Yann Couvreur,,,magazine de services,magazine
2023-11-12 21:00:00+01:00,2023-11-12 21:10:00+01:00,2023-11-12 00:00:00+01:00,10,0.05247966413014957,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-11-12 21:10:00+01:00,2023-11-12 23:20:00+01:00,2023-11-12 00:00:00+01:00,130,0.6822356336919444,TF1,Un homme en colère,,2021,"A Los Angeles, le mystérieux Harry — surnommé "" H "" — est engagé par un dénommé Bullet, responsable d'une entreprise de transport de fonds en pleine crise après des braquages. Harry va vite surprendre ses collègues par ses incroyables aptitudes, notamment au tir. En fait, Harry est un homme en colère. Un homme en deuil. Son fils Dougie a été tué lors d'une attaque de son convoi par des braqueurs. Depuis, il a la gâchette facile et n'a de cesse de retrouver les assassins en espérant que l'un des meurtriers fera partie d'une prochaine attaque de son fourgon...",film d'action,divertissement
2023-11-12 23:20:00+01:00,2023-11-13 01:45:00+01:00,2023-11-12 00:00:00+01:00,145,0.7609551298871687,TF1,Fast & Furious 8,,2017,"La famille que forment Dom, Letty, Brian et Mia semble avoir trouvé une vie normale. Quand Cipher, une cyberterroriste anarchiste entre en action, ce fragile équilibre est bouleversé. Celle-ci peut prendre le contrôle des voitures et ainsi semer le chaos. Sous sa coupe, Dom doit trahir les siens. Letty n'accepte pas le volte-face de son compagnon et veut le ramener dans le droit chemin. Avec Brian, Hobbs et leur ancien ennemi Deckard Shaw, elle va se mettre à nouveau derrière en volant, faire crisser les pneus, se lancer dans des course-poursuite à Cuba, à New-York, et les plaines gelées de la mer arctique et tenter de ramener Dom au bercail...",film d'action,divertissement
2023-11-12 01:29:00+01:00,2023-11-12 01:30:00+01:00,2023-11-12 00:00:00+01:00,1,0.0052603892688058915,France 2,Météo 2,,,"Le point, plusieurs fois par jour, sur l'évolution de la météo, grâce à des cartes et des explications.",météo,méteo
