start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-09-17 02:00:00+02:00,2023-09-17 06:30:00+02:00,2023-09-17 00:00:00+02:00,270,1.4332731712496019,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-09-17 06:30:00+02:00,2023-09-17 09:55:00+02:00,2023-09-17 00:00:00+02:00,205,1.088225926319142,TF1,TFou,Dimanche,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-09-17 09:55:00+02:00,2023-09-17 11:00:00+02:00,2023-09-17 00:00:00+02:00,65,0.3450472449304597,TF1,Automoto,,,,sports mécaniques,sport
2023-09-17 11:00:00+02:00,2023-09-17 11:50:00+02:00,2023-09-17 00:00:00+02:00,50,0.2654209576388152,TF1,Téléfoot,Téléfoot 29,,,sport : football,sport
2023-09-17 11:50:00+02:00,2023-09-17 12:50:00+02:00,2023-09-17 00:00:00+02:00,60,0.3185051491665782,TF1,Les douze coups de midi,,,"Chaque jour, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale posées par Jean-Luc Reichmann.",divertissement : jeu,divertissement
2023-09-17 12:50:00+02:00,2023-09-17 12:55:00+02:00,2023-09-17 00:00:00+02:00,5,0.026542095763881515,TF1,Le journal de la Coupe du monde de rugby,,,,sport : rugby,sport
2023-09-17 12:55:00+02:00,2023-09-17 13:00:00+02:00,2023-09-17 00:00:00+02:00,5,0.026542095763881515,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-09-17 13:00:00+02:00,2023-09-17 13:40:00+02:00,2023-09-17 00:00:00+02:00,40,0.21233676611105212,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-09-17 13:40:00+02:00,2023-09-17 14:50:00+02:00,2023-09-17 00:00:00+02:00,70,0.37158934069434124,TF1,Grands reportages,Odyssée en Méditerranée,,"Des Baléares aux Cyclades en passant par les îles françaises, italiennes ou croates, visite de plusieurs dizaines d'îles de la mer Méditerranée.",magazine de reportages,magazine
2023-09-17 14:50:00+02:00,2023-09-17 16:10:00+02:00,2023-09-17 00:00:00+02:00,80,0.42467353222210424,TF1,Grands reportages,Odyssée en Méditerranée,,"La richesse des îles, associée à l'art de vivre à la mode méditerranéenne, font de ces îles de petits paradis hors du temps, où de plus en plus de Français décident de tenter leur chance, ou de poser définitivement leurs valises. C'est donc pour une Odyssée moderne qu'une équipe embarque avec eux.",magazine de reportages,magazine
