start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-07-16 01:50:00+02:00,2023-07-16 06:15:00+02:00,2023-07-16 00:00:00+02:00,265,2.280550774526678,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-07-16 06:15:00+02:00,2023-07-16 09:45:00+02:00,2023-07-16 00:00:00+02:00,210,1.8072289156626506,TF1,TFou,,,"Au sommaire : Ranger Rob. - Octonauts. - Tib et Tatoum. - Loup. - Alice et Lewis. - Heidi. - Lassie. - Miraculous, les aventures de Ladybug et Chat noir.",magazine jeunesse,jeunesse
2023-07-16 09:45:00+02:00,2023-07-16 10:40:00+02:00,2023-07-16 00:00:00+02:00,55,0.47332185886402756,TF1,Automoto,,,,sports mécaniques,sport
2023-07-16 10:40:00+02:00,2023-07-16 11:50:00+02:00,2023-07-16 00:00:00+02:00,70,0.6024096385542169,TF1,Les douze coups de midi,,,"Qui sera le calife à la place du calife ? Chaque jour, à midi tapante, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale.",divertissement : jeu,divertissement
2023-07-16 11:50:00+02:00,2023-07-16 12:50:00+02:00,2023-07-16 00:00:00+02:00,60,0.5163511187607573,TF1,Les douze coups de midi,,,"Qui sera le calife à la place du calife ? Chaque jour, à midi tapante, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale.",divertissement : jeu,divertissement
2023-07-16 12:50:00+02:00,2023-07-16 12:55:00+02:00,2023-07-16 00:00:00+02:00,5,0.043029259896729774,TF1,Petits plats en équilibre,,,,magazine de la gastronomie,divertissement
2023-07-16 12:55:00+02:00,2023-07-16 13:00:00+02:00,2023-07-16 00:00:00+02:00,5,0.043029259896729774,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-07-16 13:00:00+02:00,2023-07-16 13:40:00+02:00,2023-07-16 00:00:00+02:00,40,0.3442340791738382,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-07-16 13:40:00+02:00,2023-07-16 14:50:00+02:00,2023-07-16 00:00:00+02:00,70,0.6024096385542169,TF1,Grands reportages,La guerre des voisins,,"Près de la moitié des Français ont déjà vécu un conflit de voisinage et la vie peut virer au cauchemar. Près de La Rochelle, Séverine tente de sauver ses arbres alors que ses nouveaux voisins ont lancé une offensive pour les faire abattre. Ils se plaignent des feuilles qui tombent à l'automne et de l'ombre sur leur piscine en été.",magazine de reportages,magazine
2023-07-16 14:50:00+02:00,2023-07-16 16:10:00+02:00,2023-07-16 00:00:00+02:00,80,0.6884681583476764,TF1,Reportages découverte,Jamais sans mes voisins,,"Un Français sur six est bénévole dans une association. On parle souvent des associations caritatives qui ont pignon sur rue. Pourtant ce sont près de 12 millions de bénévoles qui oeuvrent chaque année pour les autres, souvent dans l'anonymat et la discrétion. Mais qui sont ces héros et ces héroïnes dont on parle si peu ?",magazine de reportages,magazine
2023-07-16 16:10:00+02:00,2023-07-16 17:20:00+02:00,2023-07-16 00:00:00+02:00,70,0.6024096385542169,TF1,Reportages découverte,Inséparables : les copains d'abord,,"Ces dernières années, les films sur des histoires de copains connaissent de grands succès au cinéma. Et parfois la réalité dépasse la fiction. Pendant près d'un an, une équipe de ""Reportages découverte"" a suivi des ""bandes de potes"" qui se formées connues sur les bancs de l'école et dont, vingt ans plus tard, l'amitié est toujours intacte.",magazine de reportages,magazine
2023-07-16 17:20:00+02:00,2023-07-16 18:20:00+02:00,2023-07-16 00:00:00+02:00,60,0.5163511187607573,TF1,Sept à huit Life,,,Sept à Huit Life privilégie la proximité et traite des sujets au plus près de la vie quotidienne des Français.,magazine de société,magazine
2023-07-16 18:20:00+02:00,2023-07-16 19:45:00+02:00,2023-07-16 00:00:00+02:00,85,0.7314974182444062,TF1,Sept à huit,,,Harry Roselmack continue à couvrir les temps forts de l'actualité.,magazine de société,magazine
2023-07-16 19:45:00+02:00,2023-07-16 19:50:00+02:00,2023-07-16 00:00:00+02:00,5,0.043029259896729774,TF1,Les nouveaux modèles,Ibrahim,,,magazine de services,magazine
2023-07-16 19:50:00+02:00,2023-07-16 19:55:00+02:00,2023-07-16 00:00:00+02:00,5,0.043029259896729774,TF1,Petits plats en équilibre,,,,magazine de la gastronomie,divertissement
2023-07-16 19:55:00+02:00,2023-07-16 20:00:00+02:00,2023-07-16 00:00:00+02:00,5,0.043029259896729774,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-07-16 20:00:00+02:00,2023-07-16 20:45:00+02:00,2023-07-16 00:00:00+02:00,45,0.387263339070568,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-07-16 20:45:00+02:00,2023-07-16 20:50:00+02:00,2023-07-16 00:00:00+02:00,5,0.043029259896729774,TF1,Le goût du détail,,,"Ils sont pêcheurs, éleveurs, maraîchers, confiseurs, fromagers : leur point commun ? Ils ont le goût du détail, ce tour de main, ce regard avisé, cette expertise ancienne retrouvée qui fait toute la différence. Chaque semaine, ces artisans du goût délivrent le secret de leur savoir-faire.",magazine culinaire,magazine
2023-07-16 20:50:00+02:00,2023-07-16 20:55:00+02:00,2023-07-16 00:00:00+02:00,5,0.043029259896729774,TF1,Sublime inspiration,Fifou,,,magazine de services,magazine
2023-07-16 20:55:00+02:00,2023-07-16 21:00:00+02:00,2023-07-16 00:00:00+02:00,5,0.043029259896729774,TF1,Petits plats en équilibre,,,,magazine de la gastronomie,divertissement
2023-07-16 21:00:00+02:00,2023-07-16 21:10:00+02:00,2023-07-16 00:00:00+02:00,10,0.08605851979345955,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-07-16 21:10:00+02:00,2023-07-16 22:55:00+02:00,2023-07-16 00:00:00+02:00,105,0.9036144578313253,TF1,Retour chez ma mère,,2016,"Stéphanie, 40 ans, une architecte, ne s'imaginait pas devoir un jour retourner vivre chez sa mère. C'est pourtant ce qu'elle est contrainte de faire. Et si Jacqueline l'accueille à bras ouverts, le quotidien n'en est pas moins rapidement pesant. Jacqueline dispense moult conseils à sa fille, qui pense avoir largement passé l'âge de ces facéties, et Stéphanie peine à supporter les parties de Scrabble et les chansons de Francis Cabrel que Jacqueline diffuse en boucle. C'est alors que se profile un dîner en famille avec Nicolas et Carole, les frère et soeur de Stéphanie. L'heure du grand déballage semble avoir sonné...",film : comédie,divertissement
