start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-05-07 01:05:00+02:00,2023-05-07 06:30:00+02:00,2023-05-07 00:00:00+02:00,325,1.7430946634486457,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-05-07 06:30:00+02:00,2023-05-07 10:05:00+02:00,2023-05-07 00:00:00+02:00,215,1.1531241619737196,TF1,TFou,,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-05-07 10:05:00+02:00,2023-05-07 11:00:00+02:00,2023-05-07 00:00:00+02:00,55,0.2949852507374631,TF1,Automoto,,,,sports mécaniques,sport
2023-05-07 11:00:00+02:00,2023-05-07 11:50:00+02:00,2023-05-07 00:00:00+02:00,50,0.2681684097613301,TF1,Téléfoot,,,,sport : football,sport
2023-05-07 11:50:00+02:00,2023-05-07 12:50:00+02:00,2023-05-07 00:00:00+02:00,60,0.32180209171359614,TF1,Les douze coups de midi,,,"Qui sera le calife à la place du calife ? Chaque jour, à midi tapante, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale.",divertissement : jeu,divertissement
2023-05-07 12:50:00+02:00,2023-05-07 12:55:00+02:00,2023-05-07 00:00:00+02:00,5,0.026816840976133013,TF1,Petits plats en équilibre,,,"Chaque jour, Laurent Mariotte propose des recettes simples et savoureuses pour profiter des ingrédients de saison, en donnant la part belle aux produits locaux.",magazine de la gastronomie,divertissement
2023-05-07 12:55:00+02:00,2023-05-07 13:00:00+02:00,2023-05-07 00:00:00+02:00,5,0.026816840976133013,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-05-07 13:00:00+02:00,2023-05-07 13:40:00+02:00,2023-05-07 00:00:00+02:00,40,0.2145347278090641,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-05-07 13:40:00+02:00,2023-05-07 14:50:00+02:00,2023-05-07 00:00:00+02:00,70,0.37543577366586217,TF1,Grands reportages,Les croisières s'amusent - Croisières : Larguez les amarres,,"Le secteur de la croisière a failli sombrer pendant la pandémie mais il repart de plus belle. Les compagnies rivalisent d'ingéniosité pour proposer de nouvelles formules à leurs clients. Croisières fluviales, maritimes ou en voilier, les équipes de ""Grands reportages"" ont sillonné les mers à travers le monde.",magazine de reportages,magazine
2023-05-07 14:50:00+02:00,2023-05-07 16:10:00+02:00,2023-05-07 00:00:00+02:00,80,0.4290694556181282,TF1,Grands reportages,Grands mariages à petits prix,,"Chaque année, plus de 400 000 Français se disent ""oui"". L'occasion de se jurer fidélité, mais aussi de faire une grande fête réunissant amis et famille. Mais célébrer son amour peut coûter cher : 12 000 euros en moyenne, pour 80 invités. Un luxe inaccessible pour certains, qui choisissent de faire autrement.",magazine de reportages,magazine
2023-05-07 16:10:00+02:00,2023-05-07 17:15:00+02:00,2023-05-07 00:00:00+02:00,65,0.34861893268972916,TF1,Les Docs du week-end,CRS de l'autoroute : motards contre chauffards,,"Le dimanche, l'émission est présentée par Tatiana Silva et décryptera notre société et ses nouvelles tendances à travers des reportages et des enquêtes sur la sécurité, la consommation ou encore l'actualité !",magazine de société,magazine
2023-05-07 17:15:00+02:00,2023-05-07 18:20:00+02:00,2023-05-07 00:00:00+02:00,65,0.34861893268972916,TF1,Sept à huit Life,,,Sept à Huit Life privilégie la proximité et traite des sujets au plus près de la vie quotidienne des Français.,magazine de société,magazine
2023-05-07 18:20:00+02:00,2023-05-07 19:45:00+02:00,2023-05-07 00:00:00+02:00,85,0.4558862965942612,TF1,Sept à huit,,,23ème saison pour Sept à Huit présenté par Harry Roselmack qui continuera bien sûr à couvrir les temps forts de l'actualité.,magazine de société,magazine
2023-05-07 19:45:00+02:00,2023-05-07 19:50:00+02:00,2023-05-07 00:00:00+02:00,5,0.026816840976133013,TF1,Agissons pour demain,,,,magazine d'actualité,divertissement
2023-05-07 19:50:00+02:00,2023-05-07 19:55:00+02:00,2023-05-07 00:00:00+02:00,5,0.026816840976133013,TF1,Les nouveaux modèles,,,,magazine d'actualité,divertissement
2023-05-07 19:55:00+02:00,2023-05-07 20:00:00+02:00,2023-05-07 00:00:00+02:00,5,0.026816840976133013,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-05-07 20:00:00+02:00,2023-05-07 20:40:00+02:00,2023-05-07 00:00:00+02:00,40,0.2145347278090641,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-05-07 20:40:00+02:00,2023-05-07 20:50:00+02:00,2023-05-07 00:00:00+02:00,10,0.053633681952266025,TF1,"TF1, rendez-vous sport",,,Programme court et quotidien qui revient en images sur les moments forts de l'actualité sportive.,magazine sportif,sport
2023-05-07 20:50:00+02:00,2023-05-07 20:55:00+02:00,2023-05-07 00:00:00+02:00,5,0.026816840976133013,TF1,Le goût du détail,Choux,,Le goût du détail - EM Programmation,magazine culinaire,magazine
2023-05-07 20:55:00+02:00,2023-05-07 21:00:00+02:00,2023-05-07 00:00:00+02:00,5,0.026816840976133013,TF1,Petits plats en équilibre,,,"Chaque jour, Laurent Mariotte propose des recettes simples et savoureuses pour profiter des ingrédients de saison, en donnant la part belle aux produits locaux.",magazine de la gastronomie,divertissement
2023-05-07 21:00:00+02:00,2023-05-07 21:10:00+02:00,2023-05-07 00:00:00+02:00,10,0.053633681952266025,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-05-07 21:10:00+02:00,2023-05-07 23:40:00+02:00,2023-05-07 00:00:00+02:00,150,0.8045052292839904,TF1,Les gardiens de la galaxie Vol. 2,,2017,"Les Gardiens de la galaxie, qui comptent désormais parmi eux le fils de Groot, Baby Groot, traversent le cosmos à la recherche de nouvelles aventures. Peter Quill apprend enfin l'identité de son père, qui les a abandonnés sa mère et lui. Le mystère enfin révélé de la filiation de Peter bouleverse profondément l'ensemble des membres de l'équipe. Mais Peter est bien décidé à suivre son père sur sa planète afin de mieux le connaître et comprendre son départ. Dans ce nouveau monde tantôt accueillant, tantôt hostile, les gardiens se retrouvent confrontés à de nouveaux dangers et de vieux ennemis vont devenir de nouveaux alliés...",film de science-fiction,divertissement
2023-05-07 23:40:00+02:00,2023-05-08 01:50:00+02:00,2023-05-07 00:00:00+02:00,130,0.6972378653794583,TF1,Kong : Skull Island,,2017,"L'armée américaine s'intéresse de près à une étrange île. Pour cartographier le territoire, elle lance des explosifs, ce qui provoque la colère du maître des lieux, Kong, un énorme singe. Le capitaine James Conrad, la journaliste Mason, le lieutenant-colonel Packard et Bill Randa ne vont pas tarder à l'affronter. Sur place, ils rencontrent Marlow, un aventurier qui les met en garde. Kong n'est peut-être pas leur plus grande menace. Ils doivent davantage se méfier des créatures gigantesques et belliqueuses qui se cachent dans les tréfonds de l'île. Tous les membres de l'expédition, composée de personnages très différents, vont tenter de sauver leur peau...",film d'aventures,divertissement
2023-05-07 01:30:00+02:00,2023-05-07 01:35:00+02:00,2023-05-07 00:00:00+02:00,5,0.02637826431020839,France 2,Météo 2,,,"Le point, plusieurs fois par jour, sur l'évolution de la météo, grâce à des cartes et des explications.",météo,méteo
2023-05-07 01:35:00+02:00,2023-05-07 02:25:00+02:00,2023-05-07 00:00:00+02:00,50,0.2637826431020839,France 2,Les enfants de la télé,,,"Au programme de ce moment convivial d'humeur et d'humour, un savant mélange de séquences cultes, de fous rires, d'images drôles et émouvantes. L'occasion de revoir avec plaisir les images qui ont fait les belles heures de la télévision.",divertissement,divertissement
2023-05-07 02:25:00+02:00,2023-05-07 02:45:00+02:00,2023-05-07 00:00:00+02:00,20,0.10551305724083355,France 2,"Les Enfants de la télé, la suite",,,"Après le rendez-vous de 18h, de nouveaux invités prennent place sur le plateau. Pour les surprendre et parfois même les embarrasser, Laurent Ruquier a mis la main sur des images qui évoquent leur biographie télévisuelle. Gare aux casseroles !",divertissement,divertissement
2023-05-07 02:45:00+02:00,2023-05-07 03:40:00+02:00,2023-05-07 00:00:00+02:00,55,0.2901609074122923,France 2,"Affaire conclue, tout le monde a quelque chose à vendre",,,"Parce que les maisons sont remplies de babioles insolites qui ne demandent qu'à trouver acquéreurs, Sophie Davant accompagne les propriétaires d'objets tout au long des étapes susceptibles de les mener à la vente.",magazine de l'art de vivre,magazine
2023-05-07 03:40:00+02:00,2023-05-07 04:30:00+02:00,2023-05-07 00:00:00+02:00,50,0.2637826431020839,France 2,"Affaire conclue, tout le monde a quelque chose à vendre",,,"Parce que les maisons sont remplies de babioles insolites qui ne demandent qu'à trouver acquéreurs, Sophie Davant accompagne les propriétaires d'objets tout au long des étapes susceptibles de les mener à la vente.",magazine de l'art de vivre,magazine
2023-05-07 04:30:00+02:00,2023-05-07 04:50:00+02:00,2023-05-07 00:00:00+02:00,20,0.10551305724083355,France 2,Rencontres sur la ligne Enoden,,,"En visite à Kamakura, une femme cherche à comprendre les différentes religions présentes au Japon : un voyage onirique au coeur de la spiritualité japonaise.",documentaire découvertes,documentaire
2023-05-07 04:50:00+02:00,2023-05-07 04:55:00+02:00,2023-05-07 00:00:00+02:00,5,0.02637826431020839,France 2,Courant d'art,Isabelle Mangini,,"L'artiste Isabelle Mangini est notamment connue pour son travail de sculptrice qui mêle la pierre, le bois et la terre cuite.",documentaire culture,documentaire
2023-05-07 04:55:00+02:00,2023-05-07 05:10:00+02:00,2023-05-07 00:00:00+02:00,15,0.07913479293062517,France 2,Pays et marchés du monde,France - Toulouse,,"A la découverte d'un pays, d'une ville, d'un peuple et, bien sûr, d'un marché traditionnel et d'une spécialité locale.",documentaire découvertes,documentaire
2023-05-07 05:10:00+02:00,2023-05-07 06:00:00+02:00,2023-05-07 00:00:00+02:00,50,0.2637826431020839,France 2,Tout le monde veut prendre sa place,,,"Un quiz, six candidats et, bien calé dans son fauteuil, un champion que tous rêvent de déloger. : chaque jour, un seul pourra se mesurer à lui et espérer devenir le nouveau champion en titre.",divertissement : jeu,divertissement
2023-05-07 06:00:00+02:00,2023-05-07 06:30:00+02:00,2023-05-07 00:00:00+02:00,30,0.15826958586125034,France 2,Le 6h info,,,"Un rendez-vous réveil-matin, avec un point sur l'actualité assorti de différentes rubriques qui permettent d'en explorer certains aspects plus en profondeur.",journal,journal
2023-05-07 06:30:00+02:00,2023-05-07 08:30:00+02:00,2023-05-07 00:00:00+02:00,120,0.6330783434450014,France 2,Télématin,,,"Du lundi au jeudi, rendez-vous, dès 6h30 avec Thomas Sotto et Julia Vignali. Et du vendredi au dimanche, c'est au tour de Damien Thévenot et Maya Lauqué de dynamiser le réveil.",magazine de services,magazine
2023-05-07 08:30:00+02:00,2023-05-07 08:45:00+02:00,2023-05-07 00:00:00+02:00,15,0.07913479293062517,France 2,Sagesses bouddhistes,"Hommage à Lama Zopa Rinpoché - l'institut Vajra Yogini, à Marzens",,L'actualité et la pratique du bouddhisme en France.,magazine religieux,magazine
2023-05-07 08:45:00+02:00,2023-05-07 09:15:00+02:00,2023-05-07 00:00:00+02:00,30,0.15826958586125034,France 2,Islam,,,Trente minutes consacrées à la religion musulmane et à l'Islam en France.,magazine religieux,magazine
2023-05-07 09:15:00+02:00,2023-05-07 10:00:00+02:00,2023-05-07 00:00:00+02:00,45,0.23740437879187548,France 2,A l'origine,"Histoires : L'humanité, Mikaël Journo",,Histoire et spiritualité du judaïsme.,magazine religieux,magazine
2023-05-07 10:00:00+02:00,2023-05-07 10:30:00+02:00,2023-05-07 00:00:00+02:00,30,0.15826958586125034,France 2,Présence protestante,Ma foi... l'endurance,,"Rendez-vous en plateau avec Françoise Pédeau, missionnaire, et en pleine nature aux côtés de Mario, pasteur et cycliste compétiteur.",magazine religieux,magazine
2023-05-07 10:30:00+02:00,2023-05-07 11:00:00+02:00,2023-05-07 00:00:00+02:00,30,0.15826958586125034,France 2,Le jour du Seigneur,La musique est-elle notre superpouvoir ?,,"Focus sur l'actualité et la spiritualité du catholicisme, en France et dans le reste du monde.",magazine religieux,magazine
2023-05-07 11:00:00+02:00,2023-05-07 11:55:00+02:00,2023-05-07 00:00:00+02:00,55,0.2901609074122923,France 2,Messe,,,"Célébrée en la paroisse Saint-Exupère, à Toulouse.",emission religieuse,magazine
2023-05-07 11:55:00+02:00,2023-05-07 12:00:00+02:00,2023-05-07 00:00:00+02:00,5,0.02637826431020839,France 2,Parole inattendue,,,Une personnalité s'exprime au sujet de sa foi et de sa spiritualité.,magazine religieux,magazine
2023-05-07 12:00:00+02:00,2023-05-07 12:55:00+02:00,2023-05-07 00:00:00+02:00,55,0.2901609074122923,France 2,Tout le monde veut prendre sa place,,,"Un quiz, six candidats et, bien calé dans son fauteuil, un champion que tous rêvent de déloger. : chaque jour, un seul pourra se mesurer à lui et espérer devenir le nouveau champion en titre.",divertissement : jeu,divertissement
2023-05-07 12:55:00+02:00,2023-05-07 13:00:00+02:00,2023-05-07 00:00:00+02:00,5,0.02637826431020839,France 2,Météo 2,,,"Le point, plusieurs fois par jour, sur l'évolution de la météo, grâce à des cartes et des explications.",météo,méteo
2023-05-07 13:00:00+02:00,2023-05-07 13:20:00+02:00,2023-05-07 00:00:00+02:00,20,0.10551305724083355,France 2,Journal 13h00,,,"Tous les jours, à 13h, la rédaction de France 2 propose un point sur l'actualité. Les informations nationales et internationales sont passées à la loupe et mises en perspective, illustrées par des reportages sur le terrain.",journal,journal
2023-05-07 13:20:00+02:00,2023-05-07 14:10:00+02:00,2023-05-07 00:00:00+02:00,50,0.2637826431020839,France 2,"13h15, le dimanche...",,,"Des images, des émotions, une écriture sensible aux aventures humaines : ""13h15"" propose des histoires françaises, le feuilleton de la politique, les coulisses de la vie de tous les jours, les sagas familiales et les confidences des grands témoins.",magazine d'information,magazine
2023-05-07 14:10:00+02:00,2023-05-07 15:05:00+02:00,2023-05-07 00:00:00+02:00,55,0.2901609074122923,France 2,"13h15, le dimanche...",,,"Des images, des émotions, une écriture sensible aux aventures humaines : ""13h15"" propose des histoires françaises, le feuilleton de la politique, les coulisses de la vie de tous les jours, les sagas familiales et les confidences des grands témoins.",magazine d'information,magazine
2023-05-07 15:05:00+02:00,2023-05-07 15:55:00+02:00,2023-05-07 00:00:00+02:00,50,0.2637826431020839,France 2,Maisons et hôtels de légende,Carlton : la renaissance d'une icône,,"Après sept ans de travaux, dont deux et demi de fermeture totale, le Carlton, mythique palace cannois, entièrement rénové, entame une nouvelle page de son histoire. A dix jours de l'ouverture, immersion en exclusivité dans les coulisses de l'hôtel, pour les derniers coups de peinture et les ultimes préparatifs.",documentaire art de vivre,documentaire
2023-05-07 15:55:00+02:00,2023-05-07 16:55:00+02:00,2023-05-07 00:00:00+02:00,60,0.3165391717225007,France 2,"Affaire conclue, tout le monde a quelque chose à vendre",,,"Parce que les maisons sont remplies de babioles insolites qui ne demandent qu'à trouver acquéreurs, Sophie Davant accompagne les propriétaires d'objets tout au long des étapes susceptibles de les mener à la vente.",magazine de l'art de vivre,magazine
2023-05-07 16:55:00+02:00,2023-05-07 18:35:00+02:00,2023-05-07 00:00:00+02:00,100,0.5275652862041678,France 2,Un dimanche à la campagne,,,"Loin du tumulte médiatique, Frédéric Lopez invite quelques célébrités le temps d'un week-end afin de leur offrir un moment hors du temps propice aux confidences. Entre émotion et fous rires, chacun se dévoile.",talk-show,magazine
2023-05-07 18:35:00+02:00,2023-05-07 19:20:00+02:00,2023-05-07 00:00:00+02:00,45,0.23740437879187548,France 2,Les enfants de la télé,,,"Au programme de ce moment convivial d'humeur et d'humour, un savant mélange de séquences cultes, de fous rires, d'images drôles et émouvantes. L'occasion de revoir avec plaisir les images qui ont fait les belles heures de la télévision.",divertissement,divertissement
2023-05-07 19:20:00+02:00,2023-05-07 19:50:00+02:00,2023-05-07 00:00:00+02:00,30,0.15826958586125034,France 2,"Les Enfants de la télé, la suite",,,"Après le rendez-vous de 18h, de nouveaux invités prennent place sur le plateau. Pour les surprendre et parfois même les embarrasser, Laurent Ruquier a mis la main sur des images qui évoquent leur biographie télévisuelle. Gare aux casseroles !",divertissement,divertissement
2023-05-07 19:50:00+02:00,2023-05-07 20:00:00+02:00,2023-05-07 00:00:00+02:00,10,0.05275652862041678,France 2,Météo 2,,,"Le point, plusieurs fois par jour, sur l'évolution de la météo, grâce à des cartes et des explications.",météo,méteo
2023-05-07 20:00:00+02:00,2023-05-07 20:30:00+02:00,2023-05-07 00:00:00+02:00,30,0.15826958586125034,France 2,Journal 20h00,,,"Les principales informations nationales et internationales sont passées à la loupe et mises en perspective, illustrées par des reportages sur le terrain.",journal,journal
2023-05-07 20:30:00+02:00,2023-05-07 20:55:00+02:00,2023-05-07 00:00:00+02:00,25,0.13189132155104194,France 2,"20h30, le dimanche",,,"Après le journal de 20H, dans une seconde partie, le grand entretien avec ""20H30 le dimanche"" présenté par Laurent Delahousse. Une ou plusieurs personnalités viendront présenter leur ""histoire française"" et leur regard sur l'air du temps. Ce rendez-vous finira sur une note humoristique décalée.",magazine d'information,magazine
2023-05-07 20:55:00+02:00,2023-05-07 20:59:00+02:00,2023-05-07 00:00:00+02:00,4,0.021102611448166712,France 2,Journal Météo Climat,,,"Un point quotidien sur l'actualité météo et climatique, avec des reportages et des interviews d'experts.",météo,méteo
2023-05-07 20:59:00+02:00,2023-05-07 21:00:00+02:00,2023-05-07 00:00:00+02:00,1,0.005275652862041678,France 2,Les Etoiles du sport et de la santé,,,,magazine sportif,sport
2023-05-07 21:00:00+02:00,2023-05-07 21:05:00+02:00,2023-05-07 00:00:00+02:00,5,0.02637826431020839,France 2,Oh ! Biz'Art,Le vieillard,,"Un rendez-vous sur le thème de la culture artistique pour les curieux, un petit plaisir pour les érudits, ou encore une découverte pour les plus jeunes.",magazine des beaux-arts,
2023-05-07 21:05:00+02:00,2023-05-07 22:55:00+02:00,2023-05-07 00:00:00+02:00,110,0.5803218148245846,France 2,Le corniaud,,1965,"Modeste représentant de commerce, Antoine Maréchal s'apprête à partir en vacances en Italie lorsque, en plein Paris, sa 2CV est mise en pièces par la Bentley d'un homme d'affaires, Léopold Saroyan. Antoine, désespéré, dit adieu à ses congés. Mais dès le lendemain, il est convoqué par Saroyan. Celui-ci lui offre un billet d'avion pour Naples et le charge de récupérer une Cadillac pour le compte de riches clients américains. Ebloui, Antoine accepte, sans se douter un seul instant que la superbe voiture qu'il conduit dissimule une véritable fortune illégale. Un pactole que certains aimeraient beaucoup récupérer pour bénéficier d'une retraite dorée...",film : comédie,divertissement
2023-05-07 22:55:00+02:00,2023-05-07 23:55:00+02:00,2023-05-07 00:00:00+02:00,60,0.3165391717225007,France 2,Beau geste,,,"Ancien président du Festival de Cannes, Pierre Lescure présente ce rendez-vous hebdomadaire consacré au cinéma qui prépare au long cours le terrain au Festival. L'émission d'une heure est présentée comme ""une déclaration d'amour au cinéma, loin des plateaux de télévision et des interviews promo classiques"".",magazine du cinéma,magazine
2023-05-07 23:55:00+02:00,2023-05-08 00:10:00+02:00,2023-05-07 00:00:00+02:00,15,0.07913479293062517,France 2,Le pitch cinéma,,,Les films de cinéma vus par ceux qui ne les ont pas vus.,magazine du cinéma,magazine
2023-05-07 00:15:00+02:00,2023-05-07 00:20:00+02:00,2023-05-07 00:00:00+02:00,5,0.02633658151171978,France 3,Météo,,,Bulletin météorologique du service de presse de France 3-Météo France.,météo,méteo
2023-05-07 00:20:00+02:00,2023-05-07 02:05:00+02:00,2023-05-07 00:00:00+02:00,105,0.5530682117461153,France 3,Les enfants terribles,,,"Phia Ménard, dont les mises en scène repoussent toujours les limites du corps et de la matière, se saisit de cet opéra pour questionner le rapport de la société au vieillissement. Pour rendre justice à la dimension chorégraphique et minimaliste de la musique, une scénographie spectaculaire en mouvement perpétuel devient le terrain de jeu des quatre chanteurs et chanteuses, du comédien narrateur et des trois pianistes dirigés par Emmanuel Olivier.",drame lyrique,
2023-05-07 02:05:00+02:00,2023-05-07 03:54:00+02:00,2023-05-07 00:00:00+02:00,109,0.5741374769554912,France 3,"Disco, la révolution française",,,"Aujourd'hui encore, le disco triomphe sur les pistes de danse sans qu'aucun de ses hymnes n'ait pris une ride. De la ""French Touch"" des années 90-2000 à Juliette Armanet et Clara Luciani aujourd'hui, les différentes scènes musicales françaises se sont constamment réappropriées cet héritage musical né dans les années 70 et désormais incontournable. Génération après génération, le disco est resté le langage universel de la fête et du lâcher-prise. Dans ce mouvement joyeux, désordonné, hédoniste et libérateur, la France a joué l'une des partitions principales et, sans doute même, la plus élaborée, de Claude François, à Sheila, en passant par Dalida, Patrick Juvet ou encore Cerrone.",documentaire découvertes,documentaire
2023-05-07 03:54:00+02:00,2023-05-07 03:55:00+02:00,2023-05-07 00:00:00+02:00,1,0.005267316302343956,France 3,La p'tite librairie,"Le monde selon Garp, de John Irving",,"François Busnel propose chaque jour de découvrir ou redécouvrir une oeuvre française ou étrangère : roman, essai, grand classique ou encore bande dessinée.",magazine littéraire,magazine
