start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-01-22 01:40:00+01:00,2023-01-22 06:30:00+01:00,2023-01-22 00:00:00+01:00,290,1.5343915343915344,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-01-22 06:30:00+01:00,2023-01-22 10:05:00+01:00,2023-01-22 00:00:00+01:00,215,1.1375661375661377,TF1,TFou,,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-01-22 10:05:00+01:00,2023-01-22 10:55:00+01:00,2023-01-22 00:00:00+01:00,50,0.26455026455026454,TF1,Automoto,,,,sports mécaniques,sport
2023-01-22 10:55:00+01:00,2023-01-22 11:00:00+01:00,2023-01-22 00:00:00+01:00,5,0.026455026455026454,TF1,La grande odyssée,,,,sport : course de chiens de traîneau,
2023-01-22 11:00:00+01:00,2023-01-22 11:50:00+01:00,2023-01-22 00:00:00+01:00,50,0.26455026455026454,TF1,Téléfoot,,,,sport : football,sport
2023-01-22 11:50:00+01:00,2023-01-22 12:55:00+01:00,2023-01-22 00:00:00+01:00,65,0.3439153439153439,TF1,Les douze coups de midi,,,"Les 12 Coups de Midi mettent à l'honneur les Pièces Jaunes pour une semaine placée sous le signe de la solidarité et du partage. Les candidats s'affrontent pour remporter un maximum d'argent au profit de la Fondation des Hôpitaux. Toute la semaine, le maître de midi joue en Coups de Maître pour remporter un maximum d'argent au profit des Pièces Jaunes.",divertissement : jeu,divertissement
2023-01-22 12:55:00+01:00,2023-01-22 13:00:00+01:00,2023-01-22 00:00:00+01:00,5,0.026455026455026454,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-01-22 13:00:00+01:00,2023-01-22 13:40:00+01:00,2023-01-22 00:00:00+01:00,40,0.21164021164021163,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-01-22 13:40:00+01:00,2023-01-22 14:45:00+01:00,2023-01-22 00:00:00+01:00,65,0.3439153439153439,TF1,Reportages découverte,,,"Troisième volet et épilogue de la série sur les disparues de l'Yonne. Emile Louis, le chauffeur de bus, a échappé à la justice en 1984. L'enquête est repartie en 1997, mais Emile Louis se sent intouchable. Les différents acteurs de cette affaire expliquent comment la justice a réussi à se sortir de cette impasse.",magazine de reportages,magazine
2023-01-22 14:45:00+01:00,2023-01-22 16:10:00+01:00,2023-01-22 00:00:00+01:00,85,0.4497354497354497,TF1,Grands reportages,Les Français du Mékong,,"Le Mékong, fleuve légendaire d'Asie du Sud-Est, serpente, sur près de 5000 kilomètres, des plateaux himalayens où il prend sa source jusqu'au Delta du Mékong, au Vietnam. Certains Français ont décidé de tout quitter pour s'installer le long de ses berges et y réaliser, au fil de l'eau, leurs rêves les plus fous.",magazine de reportages,magazine
2023-01-22 16:10:00+01:00,2023-01-22 17:15:00+01:00,2023-01-22 00:00:00+01:00,65,0.3439153439153439,TF1,Les Docs du week-end,Toulouse : les gendarmes en action,,"Une immersion dans la brigade de gendarmerie de Toulouse, au plus près de celles et ceux qui luttent contre l'insécurité et la délinquance.",magazine de société,magazine
2023-01-22 17:15:00+01:00,2023-01-22 18:20:00+01:00,2023-01-22 00:00:00+01:00,65,0.3439153439153439,TF1,Sept à huit Life,,,Sept à Huit Life privilégie la proximité et traite des sujets au plus près de la vie quotidienne des Français.,magazine de société,magazine
2023-01-22 18:20:00+01:00,2023-01-22 19:50:00+01:00,2023-01-22 00:00:00+01:00,90,0.47619047619047616,TF1,Sept à huit,,,23ème saison pour Sept à Huit présenté par Harry Roselmack qui continuera bien sûr à couvrir les temps forts de l'actualité.,magazine de société,magazine
