start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2022-11-27 00:30:00+01:00,2022-11-27 01:45:00+01:00,2022-11-27 00:00:00+01:00,75,0.39267015706806285,TF1,Star Academy,"La finale, la suite",,"Lors de cette édition 2022, les élèves de la Star Ac' ont vécu une saison exceptionnelle. Des semaines d'efforts, de larmes mais également de joies se terminent enfin avec l'annonce du grand vainqueur de cette année. Même s'il y a de la déception chez certains, c'est un soulagement pour la plupart d'entre eux.",téléréalité,divertissement
2022-11-27 01:45:00+01:00,2022-11-27 06:30:00+01:00,2022-11-27 00:00:00+01:00,285,1.4921465968586387,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2022-11-27 06:30:00+01:00,2022-11-27 10:05:00+01:00,2022-11-27 00:00:00+01:00,215,1.12565445026178,TF1,TFou,,,"Top Wing, Toutes Ailes Dehors ! (ST)Mighty Express (ST)Santiago des mers (ST)Alice et Lewis (ST)Les schtroumpfs (ST)Ghostforce (ST)Miraculous - Les aventures de Ladybug et Chat Noir (ST)Imago (ST)",magazine jeunesse,jeunesse
2022-11-27 10:05:00+01:00,2022-11-27 11:00:00+01:00,2022-11-27 00:00:00+01:00,55,0.2879581151832461,TF1,Automoto,,,,sports mécaniques,sport
2022-11-27 11:00:00+01:00,2022-11-27 11:50:00+01:00,2022-11-27 00:00:00+01:00,50,0.2617801047120419,TF1,Téléfoot,,,,sport : football,sport
2022-11-27 11:50:00+01:00,2022-11-27 12:45:00+01:00,2022-11-27 00:00:00+01:00,55,0.2879581151832461,TF1,Les douze coups de midi,,,"Qui sera le calife à la place du calife ? Chaque jour, à midi tapante, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale.",divertissement : jeu,divertissement
2022-11-27 12:45:00+01:00,2022-11-27 12:50:00+01:00,2022-11-27 00:00:00+01:00,5,0.02617801047120419,TF1,Le journal de la Coupe du monde FIFA 2022,,,,sport : football,sport
2022-11-27 12:50:00+01:00,2022-11-27 12:55:00+01:00,2022-11-27 00:00:00+01:00,5,0.02617801047120419,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2022-11-27 12:55:00+01:00,2022-11-27 13:00:00+01:00,2022-11-27 00:00:00+01:00,5,0.02617801047120419,TF1,Habitons demain,,,,magazine de services,magazine
2022-11-27 13:00:00+01:00,2022-11-27 13:45:00+01:00,2022-11-27 00:00:00+01:00,45,0.2356020942408377,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2022-11-27 13:45:00+01:00,2022-11-27 16:00:00+01:00,2022-11-27 00:00:00+01:00,135,0.7068062827225131,TF1,Football : Coupe du monde,,,,sport : football,sport
2022-11-27 16:00:00+01:00,2022-11-27 16:40:00+01:00,2022-11-27 00:00:00+01:00,40,0.2094240837696335,TF1,Coupe du monde de la FIFA : le mag,,,,sport : football,sport
2022-11-27 16:40:00+01:00,2022-11-27 17:50:00+01:00,2022-11-27 00:00:00+01:00,70,0.36649214659685864,TF1,Sept à huit Life,,,Sept à Huit Life privilégie la proximité et traite des sujets au plus près de la vie quotidienne des Français.,magazine de société,magazine
2022-11-27 17:50:00+01:00,2022-11-27 19:10:00+01:00,2022-11-27 00:00:00+01:00,80,0.418848167539267,TF1,Sept à huit,,,23ème saison pour Sept à Huit présenté par Harry Roselmack qui continuera bien sûr à couvrir les temps forts de l'actualité.,magazine de société,magazine
2022-11-27 19:10:00+01:00,2022-11-27 19:15:00+01:00,2022-11-27 00:00:00+01:00,5,0.02617801047120419,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2022-11-27 19:15:00+01:00,2022-11-27 19:50:00+01:00,2022-11-27 00:00:00+01:00,35,0.18324607329842932,TF1,Journal,,,Retrouvez toutes les informations et ne manquez rien en suivant notre journal!,journal,journal
2022-11-27 19:50:00+01:00,2022-11-27 22:00:00+01:00,2022-11-27 00:00:00+01:00,130,0.680628272251309,TF1,Football : Coupe du monde,,,,sport : football,sport
2022-11-27 22:00:00+01:00,2022-11-27 22:55:00+01:00,2022-11-27 00:00:00+01:00,55,0.2879581151832461,TF1,Coupe du monde de la FIFA : le mag,,,,sport : football,sport
2022-11-27 22:55:00+01:00,2022-11-28 00:50:00+01:00,2022-11-27 00:00:00+01:00,115,0.6020942408376964,TF1,Les misérables,,2019,"Stéphane Ruiz, fraîchement arrivé de Cherbourg, intègre la Brigade Anti-Criminalité de Montfermeil, dans le 93. Il fait la rencontre de ses nouveaux coéquipiers, Chris et Gwada, deux ""Bacqueux"" d'expérience. Il découvre rapidement les tensions préexistantes entre les différents groupes du quartier. Ruiz essaye tant bien que mal d'établir une relation équilibrée entre les leaders communautaires influents, son équipe et les habitants de Montfermeil. Un jour, alors que l'équipe se retrouve débordée, une interpellation tourne mal. La scène est filmée par un drone qui scrute leurs moindres faits et gestes. Les trois policiers se retrouvent confrontés aux conséquences de leurs actions...",film : drame,divertissement
