start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-08-20 00:55:00+02:00,2023-08-20 02:45:00+02:00,2023-08-20 00:00:00+02:00,110,0.5787950539331754,TF1,Que sont-ils devenus ?,La nouvelle vie des stars des années 2000,,"""Loft Story"", ""Hit machine"", ""Hot forme"" ou encore ""Sous le soleil"" sont des émissions et des séries qui ont marqué les années 2000. Mais que sont devenus les héros de ces programmes cultes comme Kenza, Olivia Adriaco, le comédien Fred Deban ou l'excentrique Afida Turner de ""Loft Story"" ?",magazine du show-biz,magazine
2023-08-20 02:45:00+02:00,2023-08-20 06:15:00+02:00,2023-08-20 00:00:00+02:00,210,1.1049723756906078,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-08-20 06:15:00+02:00,2023-08-20 09:45:00+02:00,2023-08-20 00:00:00+02:00,210,1.1049723756906078,TF1,TFou,,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-08-20 09:45:00+02:00,2023-08-20 10:40:00+02:00,2023-08-20 00:00:00+02:00,55,0.2893975269665877,TF1,Automoto,,,,sports mécaniques,sport
2023-08-20 10:40:00+02:00,2023-08-20 11:50:00+02:00,2023-08-20 00:00:00+02:00,70,0.3683241252302026,TF1,Les douze coups de midi,,,"Qui sera le calife à la place du calife ? Chaque jour, à midi tapante, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale.",divertissement : jeu,divertissement
2023-08-20 11:50:00+02:00,2023-08-20 12:50:00+02:00,2023-08-20 00:00:00+02:00,60,0.31570639305445936,TF1,Les douze coups de midi,,,"Qui sera le calife à la place du calife ? Chaque jour, à midi tapante, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale.",divertissement : jeu,divertissement
2023-08-20 12:50:00+02:00,2023-08-20 12:55:00+02:00,2023-08-20 00:00:00+02:00,5,0.026308866087871613,TF1,Petits plats en équilibre,,,,magazine de la gastronomie,divertissement
2023-08-20 12:55:00+02:00,2023-08-20 13:00:00+02:00,2023-08-20 00:00:00+02:00,5,0.026308866087871613,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-08-20 13:00:00+02:00,2023-08-20 13:40:00+02:00,2023-08-20 00:00:00+02:00,40,0.2104709287029729,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-08-20 13:40:00+02:00,2023-08-20 14:50:00+02:00,2023-08-20 00:00:00+02:00,70,0.3683241252302026,TF1,Grands reportages,,,"Depuis le XVe siècle, la route des diamants passe par Anvers, en Belgique. Celui qu'on appelle ""le quartier des diamantaires"" fait à peine un kilomètre carré mais on n'y compte pas moins de quatre bourses et 2500 sociétés spécialisées dans le diamant. Longtemps détenu par la communauté juive orthodoxe, le négoce du diamant se partage désormais avec l'Inde.",magazine de reportages,magazine
