start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-01-01 00:35:00+01:00,2023-01-01 02:05:00+01:00,2023-01-01 00:00:00+01:00,90,0.4725649776844316,TF1,Le grand bêtisier,Le grand bêtisier du 31,,,divertissement-humour,divertissement
2023-01-01 02:05:00+01:00,2023-01-01 06:30:00+01:00,2023-01-01 00:00:00+01:00,265,1.3914413231819376,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-01-01 06:30:00+01:00,2023-01-01 10:05:00+01:00,2023-01-01 00:00:00+01:00,215,1.1289052244683644,TF1,TFou,,,Splat & Harry (ST)Mighty Express (ST)Santiago des mers (ST)Alice et Lewis (ST)Les schtroumpfs (ST)Oum le dauphin blanc (ST)Ghostforce (ST)Miraculous - Les aventures de Ladybug et Chat Noir (ST)Imago (ST),magazine jeunesse,jeunesse
2023-01-01 10:05:00+01:00,2023-01-01 11:50:00+01:00,2023-01-01 00:00:00+01:00,105,0.5513258072985036,TF1,Shrek 2,,2004,"De retour de leur lune de miel, Shrek et Fiona trouvent une invitation des parents de la princesse, le roi Harold et la reine Lillian. Fiona s'empresse d'accepter. Accompagnés de leur inséparable âne, les jeunes mariés prennent la route du royaume de Fiona. Mais l'accueil qui leur est réservé est glacial. Les parents de Fiona, devenue elle aussi une ogresse, voient d'un très mauvais oeil son union avec Shrek, un être pour lequel raffinement et distinction ont une signification plus qu'abstraite. Avec la complicité de la marraine de Fiona, le souverain tente de faire annuler le mariage de sa fille. Il ignore que Marraine fomente en réalité un autre plan : marier son fils à la princesse Fiona...",film d'animation,divertissement
2023-01-01 11:50:00+01:00,2023-01-01 12:50:00+01:00,2023-01-01 00:00:00+01:00,60,0.31504331845628775,TF1,Les douze coups de midi,,,"Qui sera le calife à la place du calife ? Chaque jour, à midi tapante, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale.",divertissement : jeu,divertissement
2023-01-01 12:50:00+01:00,2023-01-01 12:55:00+01:00,2023-01-01 00:00:00+01:00,5,0.026253609871357313,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-01-01 12:55:00+01:00,2023-01-01 13:00:00+01:00,2023-01-01 00:00:00+01:00,5,0.026253609871357313,TF1,Petits plats en équilibre,,,"Laurent Mariotte donne toutes les astuces pour préparer de bons petits plats, comme un vrai chef, avec des ingrédients frais et de saison.",magazine de la gastronomie,divertissement
2023-01-01 13:00:00+01:00,2023-01-01 13:40:00+01:00,2023-01-01 00:00:00+01:00,40,0.2100288789708585,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-01-01 13:40:00+01:00,2023-01-01 15:10:00+01:00,2023-01-01 00:00:00+01:00,90,0.4725649776844316,TF1,Florent Pagny : un homme libre,,,"La famille (son épouse, sa sœur…) et les amis les plus proches (comme Patrick Bruel, Kad Merad ou encore Pascal Obispo) de Florent Pagny ouvrent leurs portes et permettent de découvrir tous les secrets de l'homme qui se cache derrière cet artiste hors du commun. 35 ans de carrière, plus de 15 millions d'albums vendus et des tubes devenus cultes, Florent Pagny, coach emblématique de l'émission The Voice, est au Panthéon de de la chanson française. Pourtant il a plusieurs fois failli tout perdre. De ses débuts chaotiques au cinéma à ses combats contre la presse et la justice, en passant par sa traversée du désert, Florent Pagny est souvent tombé, mais s'est toujours relevé. Il réserve même une surprise aux téléspectateurs, sous la forme d'un petit message ""exclusif"".",documentaire culture,documentaire
2023-01-01 15:10:00+01:00,2023-01-01 16:10:00+01:00,2023-01-01 00:00:00+01:00,60,0.31504331845628775,TF1,Les Docs du week-end,Leurs incroyables fêtes de fin d'année,,"Le dimanche, l'émission est présentée par Tatiana Silva et décryptera notre société et ses nouvelles tendances à travers des reportages et des enquêtes sur la sécurité, la consommation ou encore l'actualité ! Le numéro du jour s'intitule : ""Leurs incroyables fêtes de fin d'année"".",magazine de société,magazine
