start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-09-10 01:45:00+02:00,2023-09-10 06:25:00+02:00,2023-09-10 00:00:00+02:00,280,1.4736842105263157,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-09-10 06:25:00+02:00,2023-09-10 09:55:00+02:00,2023-09-10 00:00:00+02:00,210,1.105263157894737,TF1,TFou,Dimanche,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-09-10 09:55:00+02:00,2023-09-10 11:00:00+02:00,2023-09-10 00:00:00+02:00,65,0.34210526315789475,TF1,Automoto,,,,sports mécaniques,sport
2023-09-10 11:00:00+02:00,2023-09-10 11:50:00+02:00,2023-09-10 00:00:00+02:00,50,0.2631578947368421,TF1,Téléfoot,Téléfoot 28,,,sport : football,sport
2023-09-10 11:50:00+02:00,2023-09-10 12:50:00+02:00,2023-09-10 00:00:00+02:00,60,0.3157894736842105,TF1,Les douze coups de midi,,,"Chaque jour, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale posées par Jean-Luc Reichmann.",divertissement : jeu,divertissement
2023-09-10 12:50:00+02:00,2023-09-10 12:55:00+02:00,2023-09-10 00:00:00+02:00,5,0.02631578947368421,TF1,Le journal de la Coupe du monde de rugby,,,,sport : rugby,sport
2023-09-10 12:55:00+02:00,2023-09-10 13:00:00+02:00,2023-09-10 00:00:00+02:00,5,0.02631578947368421,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-09-10 13:00:00+02:00,2023-09-10 13:40:00+02:00,2023-09-10 00:00:00+02:00,40,0.21052631578947367,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-09-10 13:40:00+02:00,2023-09-10 14:50:00+02:00,2023-09-10 00:00:00+02:00,70,0.3684210526315789,TF1,Grands reportages,Odyssée en Méditerranée,,"Des Baléares aux Cyclades, en passant par la France, l'Italie ou la Croatie, on recense plusieurs dizaines d'îles en Méditerranée. Visite guide.",magazine de reportages,magazine
2023-09-10 14:50:00+02:00,2023-09-10 16:10:00+02:00,2023-09-10 00:00:00+02:00,80,0.42105263157894735,TF1,Grands reportages,Odyssée en Méditerranée,,"La richesse des îles, associée à l'art de vivre à la mode méditerranéenne, font de ces endroits de petits paradis hors du temps, où les Français s'installent.",magazine de reportages,magazine
2023-09-10 16:10:00+02:00,2023-09-10 17:20:00+02:00,2023-09-10 00:00:00+02:00,70,0.3684210526315789,TF1,Les Docs du week-end,Dans le secret des croisières de rêve,,"Le dimanche, l'émission est présentée par Tatiana Silva et décryptera notre société et ses nouvelles tendances à travers des reportages et des enquêtes sur la sécurité, la consommation ou encore l'actualité !",magazine de société,magazine
2023-09-10 17:20:00+02:00,2023-09-10 18:20:00+02:00,2023-09-10 00:00:00+02:00,60,0.3157894736842105,TF1,Sept à huit Life,Le portrait de la semaine : Édouard Philippe,,"Emission du 10 septembre 2023 - Retrouvez l'intégralité de Sept à Huit Life, magazine de l'information présenté par Harry Roselmack tous les dimanches soir.",magazine de société,magazine
2023-09-10 18:20:00+02:00,2023-09-10 19:45:00+02:00,2023-09-10 00:00:00+02:00,85,0.4473684210526316,TF1,Sept à huit,,,Harry Roselmack continue à couvrir les temps forts de l'actualité.,magazine de société,magazine
2023-09-10 19:45:00+02:00,2023-09-10 19:50:00+02:00,2023-09-10 00:00:00+02:00,5,0.02631578947368421,TF1,Nés pour bouger,Pilates suspension,,Nés pour bouger - Pilates suspension,magazine sportif,sport
2023-09-10 19:50:00+02:00,2023-09-10 19:55:00+02:00,2023-09-10 00:00:00+02:00,5,0.02631578947368421,TF1,Les nouveaux modèles,Rim,,"Ce sont des sportifs de haut niveau, des collégiennes, des bénévoles ou des entrepreneurs à impact. Découvrez les portraits inspirants de citoyens et citoyennes engagés dans la transformation du monde. A travers la question ""Quel mot, plus que n'importe quel autre, vous pousse à agir aujourd'hui ?"", ils construisent ensemble de nouveaux modèles de société.",magazine de services,magazine
2023-09-10 19:55:00+02:00,2023-09-10 20:00:00+02:00,2023-09-10 00:00:00+02:00,5,0.02631578947368421,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-09-10 20:00:00+02:00,2023-09-10 20:45:00+02:00,2023-09-10 00:00:00+02:00,45,0.23684210526315788,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-09-10 20:45:00+02:00,2023-09-10 20:50:00+02:00,2023-09-10 00:00:00+02:00,5,0.02631578947368421,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-09-10 20:50:00+02:00,2023-09-10 22:55:00+02:00,2023-09-10 00:00:00+02:00,125,0.6578947368421053,TF1,Rugby : Coupe du monde,,,,sport : rugby,sport
2023-09-10 22:55:00+02:00,2023-09-10 23:30:00+02:00,2023-09-10 00:00:00+02:00,35,0.18421052631578946,TF1,Le mag de la Coupe du monde de rugby,,,,sport : rugby,sport
2023-09-10 23:30:00+02:00,2023-09-11 00:15:00+02:00,2023-09-10 00:00:00+02:00,45,0.23684210526315788,TF1,Esprits criminels,Menace à domicile,2011,"Saison:6 - Episode:21 - Toute l'équipe se rend à San Diego, en Californie où trois meurtres ont été commis en l'espace de cinq jours. Les trois victimes sont des étudiantes qui n'avaient a priori aucun lien, si ce n'est qu'elles avaient la même couleur de cheveux. Elles ont été violemment poignardées après avoir fait du baby-sitting. En examinant leurs agendas, les enquêteurs remarquent qu'aucune n'avait un emploi du temps régulier et qu'il était difficile de savoir où il était possible de les trouver. Les policiers sont persuadés que l'assassin les a suivies pendant un certain temps avant d'envisager de passer à l'action...",série policière,divertissement
2023-09-10 01:30:00+02:00,2023-09-10 01:35:00+02:00,2023-09-10 00:00:00+02:00,5,0.02631578947368421,France 2,Météo 2,,,"Le point, plusieurs fois par jour, sur l'évolution de la météo, grâce à des cartes et des explications.",météo,méteo
2023-09-10 01:35:00+02:00,2023-09-10 03:45:00+02:00,2023-09-10 00:00:00+02:00,130,0.6842105263157895,France 2,Fort Boyard,,,"Pour cette émission, le Père Fouras va jouer l'atout "" la Roue de fortune "". Olivier Minne est entouré de Laëtitia Milot, Isabelle Morini-Bosc, Nicolas Waldorf, Magali Ripoll, Amaury Vassili et Thomas Ramos. Ils joueront pour EndoFrance. une association créée en 2001 et agréé par le Ministère de la santé, qui a pour mission de soutenir les personnes atteintes d'endométriose et leur entourage.",divertissement,divertissement
