start,stop,day,length_minutes,%_of_channel,channel_name,title,subtitle,date,desc_text,category_text,macro_category
2023-06-18 00:35:00+02:00,2023-06-18 06:30:00+02:00,2023-06-18 00:00:00+02:00,355,1.8793012175754367,TF1,Programmes de la nuit,,,Retrouvez tous vos programmes de nuit.,programme indéterminé,autre
2023-06-18 06:30:00+02:00,2023-06-18 10:05:00+02:00,2023-06-18 00:00:00+02:00,215,1.138168343038645,TF1,TFou,,,Une émission jeunesse qui propose les meilleures séries de dessins animés du moment.,magazine jeunesse,jeunesse
2023-06-18 10:05:00+02:00,2023-06-18 11:00:00+02:00,2023-06-18 00:00:00+02:00,55,0.2911593435680254,TF1,Automoto,,,,sports mécaniques,sport
2023-06-18 11:00:00+02:00,2023-06-18 11:50:00+02:00,2023-06-18 00:00:00+02:00,50,0.2646903123345686,TF1,Téléfoot,,,,sport : football,sport
2023-06-18 11:50:00+02:00,2023-06-18 12:50:00+02:00,2023-06-18 00:00:00+02:00,60,0.31762837480148226,TF1,Les douze coups de midi,,,"Qui sera le calife à la place du calife ? Chaque jour, à midi tapante, quatre candidats s'affrontent pour empocher les 30 000 euros de la cagnotte et décrocher l'étoile mystérieuse et ses cadeaux. Seule condition, bien répondre aux questions de culture générale.",divertissement : jeu,divertissement
2023-06-18 12:50:00+02:00,2023-06-18 12:55:00+02:00,2023-06-18 00:00:00+02:00,5,0.026469031233456855,TF1,Petits plats en équilibre,"Mulet citron fenouil, sauce méditerranéenne",,"Retrouvez l'émission ""Petits plats en équilibre"", diffusée le 5 mai 2023.",magazine de la gastronomie,divertissement
2023-06-18 12:55:00+02:00,2023-06-18 13:00:00+02:00,2023-06-18 00:00:00+02:00,5,0.026469031233456855,TF1,Météo,,,Prévisions météorologiques en France par le service de TF1.,météo,méteo
2023-06-18 13:00:00+02:00,2023-06-18 13:40:00+02:00,2023-06-18 00:00:00+02:00,40,0.21175224986765484,TF1,Journal,,,Journal télévisé de TF1 qui revient sur les faits marquants et les événements essentiels qui ont fait de cette journée une journée différente de toutes les autres.,journal,journal
2023-06-18 13:40:00+02:00,2023-06-18 14:50:00+02:00,2023-06-18 00:00:00+02:00,70,0.370566437268396,TF1,Grands reportages,Collections XXL,,"Amasser des pièces de monnaie, des timbres ou des coquillages, très peu pour eux : certains collectionneurs ont plutôt la folie des grandeurs.",magazine de reportages,magazine
2023-06-18 14:50:00+02:00,2023-06-18 16:10:00+02:00,2023-06-18 00:00:00+02:00,80,0.4235044997353097,TF1,Grands reportages,Balades nocturnes : les mystères de Bordeaux,,"Surnommée pendant des années ""La belle endormie"" à cause de son austérité et ses bâtiments noircis, Bordeaux caracole désormais en tête des villes où il fait bon vivre en France.",magazine de reportages,magazine
